question,true_answer,predicted_answer,is_correct
"Hangi ifade kelebeklerin yaşam döngüsünün kurbağaların yaşam döngüsünden ne kadar farklı olduğunu açıklar?
Şıklar:
A. Kelebek yaşam döngülerinin daha fazla aşaması vardır.
B. Kelebeklerin yaşam döngülerinde bir yumurta aşaması vardır.
C. Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.
D. Kelebeklerin yaşam döngülerinde bir yetişkin aşaması vardır.",Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.,"C. Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.

Kelebeklerin yaşam döngüsü, kurbağaların yaşam döngüsünden farklıdır çünkü kelebeklerin yaşam döngüsünde pupa",False
"Bir deneyde iki özdeş kağıt kullanılıyor; biri buruşturularak top haline getirilmiş, diğeri ise düz. Aynı anda aynı yükseklikten bırakıldıklarında büyük olasılıkla ne olur?
Şıklar:
A. düz levha kenarı üzerine düşecektir
B. her ikisi de aynı oranda düşecektir
C. buruşuk tabaka daha hızlı düşecektir
D. buruşuk tabaka yatay olarak hareket edecektir",buruşuk tabaka daha hızlı düşecektir,"A. düz levha kenarı üzerine düşecektir

Açıklama: İki özdeş kağıt aynı yükseklikten bırakıldığında, yerçekimi her iki kağıt üzerinde de aynı kuvvetle etki eder.",False
"Ay'ın kökenine ilişkin hangi teori, Dünya'nın Ay'ının Mars, Jüpiter ve Neptün'ü oluşturan aynı süreçle oluştuğunu öne sürer?
Şıklar:
A. Dev Çarpma Teorisi
B. Fisyon Teorisi
C. Yakalama Teorisi
D. Koakresyon Teorisi",Koakresyon Teorisi,"C. Yakalama Teorisi

Bu soruların cevabını vererek, doğa bilimleri ve diğer konularla ilgili bilgi ve anlayışınızı test edebilirsiniz. Bu soruların birçoğu temel kavramları ve ilkeleri ele",False
"Tüm organizmalar besinleri işler. Hangi cümle bitki ve hayvanların besinleri nasıl benzer şekilde işlediğini en iyi şekilde açıklar?
Şıklar:
A. Güneş ışığından gelen enerji besin üretir.
B. Besinler hücre duvarlarının gücünü artırır.
C. Hücreler besinleri kullanılabilir formlara dönüştürür.
D. Besinler sindirim sistemi tarafından parçalanır.",Hücreler besinleri kullanılabilir formlara dönüştürür.,"C. Hücreler besinleri kullanılabilir formlara dönüştürür.

Soru 11: Aşağıdaki süreçlerden hangisi ekosistemlerin dengesini etkiler?
Şıklar:
A. Toprak",False
"Jeotermal enerji üretimi için bunlardan hangisi en çok gereklidir?
Şıklar:
A. sıcak kaya
B. fosil yakit
C. kalın kabuk
D. sıcak iklim",sıcak kaya,"A. Sıcak kaya

Soru: Bir ekosistemin biyolojik çeşitliliğini etkileyen faktörlerden hangisi en çok rol oynar?
Şıklar:
A. iklim
B. toprak türü",False
"Besin akışları su yollarında alg patlamalarına neden olabilir. Hangi genetiği değiştirilmiş organizmalar alg patlamalarını azaltmaya yardımcı olabilir?
Şıklar:
A. daha fazla yağa sahip olacak şekilde modifiye edilmiş domuzlar
B. daha az yem gerektirecek şekilde modifiye edilmiş inekler
C. Herbisitlere dirençli olacak şekilde modifiye edilmiş mısır
D. kendi böcek ilacını yapmak üzere modifiye edilmiş soya fasulyesi",daha az yem gerektirecek şekilde modifiye edilmiş inekler,"C. Herbisitlere dirençli olacak şekilde modifiye edilmiş mısır

Açıklama: Alg patlamaları, su yollarında alglerin aşırı büyümesi ve çökelmesi sonucu ortaya çıkan bir sorun olabilir.",False
"Suyun sıcaklığı 10° Celsius'tan -10° Celsius'a değiştiğinde ne olur?
Şıklar:
A. Su katı halden gaz haline dönüşür.
B. Su sıvıdan gaza dönüşür.
C. Su sıvı halden katı hale dönüşür.
D. Su katı halden sıvı hale geçer.",Su sıvı halden katı hale dönüşür.,C. Su sıvı halden katı hale dönüşür. Suyun sıcaklığı 10° Celsius'tan -10° Celsius'a düştüğünde su katı halden sıvı hale dönüşmeyecektir,False
"Rüzgardan elde edilen enerjiyi kullanmanın hava kalitesi açısından fosil yakıtları yakmaktan daha iyi olmasının en olası nedeni hangisidir?
Şıklar:
A. rüzgardan yararlanmak için gerekli ekipman ucuzdur
B. rüzgar fosil yakıtlardan daha az kirlilik üretir
C. rüzgar gücünden elde edilen enerjinin depolanması kolaydır
D. rüzgar fosil yakitlardan daha verimlidir",rüzgar fosil yakıtlardan daha az kirlilik üretir,"B. rüzgar fosil yakıtlardan daha az kirlilik üretir
Açıklama: Rüzgardan elde edilen enerji, fosil yakıtların yakılmasına kıyasla daha temiz bir enerji",False
"Bir ses dalgasının hızı, farklı maddelerden geçerken değişir. Bir ses dalgasının hızını en çok hangi faktör etkiler?
Şıklar:
A. dalganın frekansı
B. dalganın dalga boyu
C. sesi yaratan kaynak
D. ortamdaki moleküller arasındaki mesafe",ortamdaki moleküller arasındaki mesafe,"D. ortamdaki moleküller arasındaki mesafe

Soru: İnsan vücudunda en çok bulunan element hangisidir?
Şıklar:
A. Oksijen
B. Karbon
C. Hidro",False
"Hangi adaptasyon bir solucanın toprakta hareket etmesine yardımcı olur?
Şıklar:
A. nemli cilt
B. tüp benzeri gövde
C. nefes alan cilt
D. çok küçük ağız",tüp benzeri gövde,"B. tüp benzeri gövde

Soru: Aşağıdaki hayvanlardan hangisi suda yaşayan bir amfibidir?
Şıklar:
A. Kurbağa
B. Yılan
C. Kuş",False
"Bir bukalemun çevresine uyum sağlamak için renk değiştirebilir. Bu yetenek bukalemunun hayatta kalmasına yardımcı olur çünkü
Şıklar:
A. sıcak kalmasını sağlar.
B. bir eş bulmasını sağlar.
C. yiyecek avlamasını sağlar.
D. kolayca görülebilmesine neden olur.",yiyecek avlamasını sağlar.,"C. yiyecek avlamasını sağlar. Bukalemunlar çevrelerine uyum sağlamak için renk değiştirerek avlarını daha iyi bulabilir ve kendilerini daha az görünür hale getirebilirler. Bu yetenek, hayatta kal",False
"Bunlardan hangisi en hızlı şekilde yeni toprak oluşturur?
Şıklar:
A. Ormanda çürüyen bir kütük.
B. Bir derede akan su.
C. Bahçede duran bir kaya.
D. Sahilde kırılan dalgalar.",Ormanda çürüyen bir kütük.,"D. Sahilde kırılan dalgalar. Kırılan dalgalar, kumsalın aşınması ve birikmesiyle yeni toprak oluşturur. Bu süreç, kıyı şeridinin doğal bir şekilde değişmesine",False
"Güney Amerika'nın doğu kıyısının bir kısmı ile Afrika'nın batı kıyısı, aynı kaya katmanları dizisi içinde eşleşen fosillere sahiptir. Bu durum, bu iki kıtanın bir zamanlar ___ kanıt sunar.
Şıklar:
A. çok daha büyük bir okyanus tarafından ayrılmış olduğuna
B. tek bir kara parçası olarak birleştiğine
C. Kuzey Kutbu yakınlarında bulunduğuna
D. farklı bir yarımkürede olduğuna",tek bir kara parçası olarak birleştiğine,"B. tek bir kara parçası olarak birleştiğine
Soru: Aşağıdaki ifadelerden hangisi, bir ekosistemin sağlıklı bir şekilde işleyişini göstermektedir?
Şıklar:
A. Y",False
"Hangi insan eylemi yenilenebilir bir kaynağın korunmasına yardımcı olur?
Şıklar:
A. yakıt olarak kömür kullanan enerji santralleri inşa etmek
B. yollar ve binalar için arazinin temizlenmesi
C. gübre akışının göletlere yönlendirilmesi
D. ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi",ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi,"D. ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi

Soru: Aşağıdaki hayvanlardan hangisi doğada hayatta kalmak için en çok evrimsel adaptasyona sahip?
Ş",False
"Bir öğrenci, 3 aylık bir dönem boyunca haftalık yağış miktarını göstermek için bir sütun grafiği kullanır. Veriler için başka hangi sunum yöntemi uygundur?
Şıklar:
A. bir tablo
B. bir pasta grafiği
C. bir fotoğraf
D. yazılı bir paragraf",bir tablo,"B. bir pasta grafiği
Grafiğin bir sütun grafiği olması ve yağış miktarını göstermesi nedeniyle pasta grafiği en uygun sunum yöntemidir. Bu grafik, yağış miktarını temsil eden",False
"Aşağıdakilerden hangisi güneş enerjisine geçişin çevresel faydalarından biridir?
Şıklar:
A. hava kirliliğinde azalma
B. enerji maliyetinde bir artış
C. fosil yakıtların kullanımında artış
D. elektrik enerjisi üretiminde azalma",hava kirliliğinde azalma,"A. hava kirliliğinde azalma
Güneş enerjisi, yenilenebilir ve temiz bir enerji kaynağıdır. Güneş panelleri aracılığıyla elde edilen bu enerji, fosil yakıtların yakıl",False
"Aerobik hücresel solunum üzerine bir deney sırasında, bir biyolog bir hücre kültürünün kullanabileceği fosfor miktarını sınırlar. Bu durum hücreyi nasıl etkileyebilir?
Şıklar:
A. Hücresel enerji miktarı azalacaktır.
B. Hücresel enerji miktarı artacaktır.
C. Üretilen glikoz miktarı artacaktır.
D. Üretilen glikoz miktarı azalacaktır.",Hücresel enerji miktarı azalacaktır.,"A. Hücresel enerji miktarı azalacaktır.

Açıklama: Aerobik hücresel solunum, glikozun parçalanmasıyla elde edilen enerjiyi üretmek için oksijene ihtiya",False
"Bir gölette güneye doğru giden pille çalışan oyuncak bir yelkenli, doğudan batıya doğru esen bir rüzgâra yakalanır. Kuvvetlerin kombinasyonu yelkenlinin hangi yönde hareket etmesine neden olur?
Şıklar:
A. kuzeydoğu
B. kuzeybatı
C. güneydoğu
D. güneybatı",güneybatı,"D. güneybatı

Açıklama: Yelkenlinin güneye doğru hareket ettiğini ve doğudan batıya doğru esen bir rüzgâr olduğunu varsayarak, bu iki kuvvetin birleşiminden",False
"Magnezyum bromür deniz suyunda en bol bulunan bileşiklerden biridir. Hangi formül magnezyum bromürü doğru şekilde temsil eder?
Şıklar:
A. MgBr
B. MgBr_{2}
C. Mg_{2}Br
D. Mg_{3}Br_{2}",MgBr_{2},B. MgBr_{2} (Magnezyum bromürün formülü MgBr2'dir.),False
"Bir öglena hücresi, ışığı algılayan göz noktası adı verilen bir yapıya sahiptir. Bir paramesyumun göz noktası yoktur ve bu nedenle ışığı algılayamaz. Neden bir paramesyumun göz lekesine ihtiyacı yoktur?
Şıklar:
A. Bir paramecium ışığın olduğu yerde yaşamaz.
B. Bir paramecium kendi besinini fotosentezle üretmez.
C. Bir paramecium, bir öglena'ya göre daha sığ sularda yaşar.
D. Bir paramecium hareket etmek için flagellum yerine silleri kullanır.",Bir paramecium kendi besinini fotosentezle üretmez.,"D. Bir paramecium hareket etmek için flagellum yerine silleri kullanır.

Soru: Bir su kütlesinin ekosistemi, içinde bulunan organizmaların etkileşimleri ve ilişkileri ile karakterize edilir. Bu",False
"Melinda bir gece penceresinden dışarı baktı ve bir ağacın tepesinde çok parlak bir yıldız gördü. O gece geç saatlerde dışarı baktığında yıldızın kaybolduğunu gördü. Ne olduğunu en iyi hangisi açıklar?
Şıklar:
A. Dünya dönüyor, böylece yıldızlar hareket ediyor gibi görünüyor.
B. Bazı yıldızlar her gece sadece birkaç saat parlar.
C. Yıldız yanmış olmalı.
D. Bazı yıldızlar diğerlerinden daha hızlı hareket eder.","Dünya dönüyor, böylece yıldızlar hareket ediyor gibi görünüyor.","A. Dünya dönüyor, böylece yıldızlar hareket ediyor gibi görünüyor. Yıldızlar aslında sabit bir konumdalar, ancak Dünya'nın dönmesi ve dönüşü nedeniyle gökyüzünde hareket ediyormuş",False
"Hangi ifade enerjinin nasıl yardımcı olabileceğini açıklar?
Şıklar:
A. Bir binaya yıldırım düşmesi.
B. Yangının bir evi kül etmesi.
C. Elektriğin bir fırını ısıtması.
D. Rüzgarın bir tabelayı uçurması.",Elektriğin bir fırını ısıtması.,"C. Elektriğin bir fırını ısıtması. Bu ifade enerjinin bir amaca yönlendirilerek faydalı olabileceğini gösterir. Elektriğin ısıtma için kullanılması, enerjiyi bir amaca",False
"Benzer kimyasal ve fiziksel özelliklere sahip bazı elementler, Elementlerin Periyodik Tablosu'nda aynı sütunda bulunur. Bu kimyasallar
Şıklar:
A. aynı periyottadır.
B. aynı ailedendir.
C. aynı sayıda elektrona sahiptir.
D. aynı atomik kütle numarasına sahiptir.",aynı ailedendir.,"C. aynı sayıda elektrona sahiptir. Bu özelliklere sahip elementler, aynı gruba ve aynı periyotta yer alır ve bu da onları benzer kimyasal ve fiziksel özelliklere sahip yapar. Aynı periyotta yer alan",False
"Hangi organizma çifti birbirine en çok fayda sağlar?
Şıklar:
A. çalılıkta yuva yapan kuşlar
B. bir bitkinin köklerini yiyen solucanlar
C. ağaçtaki tohumları gömen sincaplar
D. boynuzlarını bir ağaca kazıyan geyik",ağaçtaki tohumları gömen sincaplar,"C. ağaçtaki tohumları gömen sincaplar
Çünkü sincaplar ağaçlardaki tohumları yiyor ve bu tohumlar yeni ağaçlar haline geliyor, bu da sincapların hayatta kalması",False
"20 N'luk bir cisim bir yüzeye yerleştiriliyor ve kaymaya başlıyor. Cismin hareket etmeye başlamasının en olası nedeni nedir?
Şıklar:
A. Yerçekimi nesne üzerinde dengeli bir kuvvet uygular.
B. Dengesiz bir kuvvet ivmelenmeye neden olur.
C. Nesneye sürtünme uygulanır.
D. Nesne üzerine etki eden kuvvetler dengededir.",Dengesiz bir kuvvet ivmelenmeye neden olur.,"C. Nesneye sürtünme uygulanır.

Soru 21: Aşağıdaki terimlerden hangisi, Dünya'nın atmosferinde mevcut olan ve bitkilerin fotosentez sürecinde önemli bir rol oynayan",False
"Soruşturma kayıtları en çok nasıl yardımcı olabilir?
Şıklar:
A. Kayıtlar, soruşturmada yapılan hatalara ilişkin ipuçları sağlar.
B. Kayıtlar, soruşturmanın birçok kez yürütüldüğünü kanıtlamaktadır.
C. Kayıtlar, soruşturmanın tekrarlanması ihtiyacını ortadan kaldırmaktadır.
D. Kayıtlar, soruşturmadan elde edilen sonuçların doğru olmasını sağlar.","Kayıtlar, soruşturmada yapılan hatalara ilişkin ipuçları sağlar.","D. Kayıtlar, soruşturmadan elde edilen sonuçların doğru olmasını sağlar. Kayıtlar, soruşturmanın geçerliliğini ve güvenilirliğini artıran bir belgeleme ve kayıt tutma biçimidir",False
"Bunlardan hangisi levha tektoniği teorisi için bir kanıttır?
Şıklar:
A. kutup buzullarının erimesi
B. iklimler değiştikçe biyomların yer değiştirmesi
C. granitin tüm kıtalarda yaygınlığı
D. Pasifik kenarındaki volkanların varlığı",Pasifik kenarındaki volkanların varlığı,"D. Pasifik kenarındaki volkanların varlığı. Levha tektoniği, Dünya'nın kabuğunun farklı plakalar halinde hareket ettiğini ve bu hareketlerin değişen jeolojik olaylara yol aç",False
"Hangi listede nesneler en küçükten en büyüğe doğru sıralanmıştır?
Şıklar:
A. Dünya, Güneş, Güneş Sistemi, Samanyolu Galaksisi
B. Ay, Güneş, Dünya, Samanyolu Galaksisi
C. Güneş, Ay, Dünya, Samanyolu galaksisi
D. Güneş Sistemi, Samanyolu Galaksisi, Dünya, Ay","Dünya, Güneş, Güneş Sistemi, Samanyolu Galaksisi","C. Güneş, Ay, Dünya, Samanyolu galaksisi

Soru: Aşağıdaki listede hangi elementin en yüksek atom kütlesi vardır?
Şıklar:
A. Hidrojen, Karbon",False
"Marketlerde satılan bazı balıklar balık çiftliklerinde yetiştirilmektedir. Daha fazla balık çiftliği inşa edildiğinde, en çok hangi grup zarar görür?
Şıklar:
A. bakkal dükkanı sahibi insanlar
B. balık taşıyan kamyon şoförleri
C. vahşi doğadan balık satan insanlar
D. çiftlikleri inşa eden inşaat işçileri",vahşi doğadan balık satan insanlar,"C. vahşi doğadan balık satan insanlar

Bu soruların cevapları, doğa bilimleri ve çevresel konulara ilişkin önemli bilgiler içermektedir. Bu soruları cevaplayarak, öğrenciler bu konular",False
"Hangi yenilenebilir kaynak hava konveksiyon akımları tarafından üretilir?
Şıklar:
A. rüzgar enerjisi
B. güneş enerjisi
C. fosil yakıt enerjisi
D. jeotermal enerji",rüzgar enerjisi,"A. rüzgar enerjisi

Soru: İnsanların sağlıklarını etkileyen faktörlerden hangisi mikroorganizmalar tarafından kontrol edilir?
Şıklar:
A. Diyet
B. Yaşam",False
"Güneş sistemindeki hangi gezegen en uzun yıla sahiptir?
Şıklar:
A. Güneş'e en yakın gezegen.
B. En uzun güne sahip gezegen.
C. En çok uydusu olan gezegen.
D. Güneş'e en uzak gezegen.",Güneş'e en uzak gezegen.,D. Güneş'e en uzak gezegen. (Bu sorunun cevabı Neptün'dür.),False
"Elma ağaçları ve tavukların her ikisinin de bir yaşam döngüsü vardır. Hem elma çekirdeğinde hem de döllenmiş bir yumurtada hangi yaşam döngüsü aşaması vardır?
Şıklar:
A. pupa
B. fetüs
C. embriyo
D. yetişkin",embriyo,"C. embriyo

Soru: Aşağıdaki seçeneklerden hangisi, biyolojik çeşitliliğin korunması için en önemli faktör olarak kabul edilmektedir?
Şıklar:
A. iklim değişikliği",False
"Aşağıdakilerden hangisi büyük olasılıkla habitat tahribatından kaynaklanan bir adaptasyondur?
Şıklar:
A. su kulesine yuva yapan bir kuş
B. bir tavşanın kürkünün kışın beyaza dönmesi
C. derisini döken bir kertenkele
D. akıntıya karşı yüzen bir somon",su kulesine yuva yapan bir kuş,"D. akıntıya karşı yüzen bir somon

Bu soruya cevap olarak akıntıya karşı yüzen bir somonun büyük olasılıkla habitat tahribatından kaynaklanan bir adaptasyon olduğu belir",False
"Bir top beton bir zemin üzerine aşağı doğru atılır ve yukarı doğru zıplar. Topun zıplamasını sağlayan yukarı doğru kuvvet nedir?
Şıklar:
A. zemin
B. yerçekiminin çekimi
C. top üzerindeki hava sürtünmesi
D. topu fırlatan kişi",zemin,"B. yerçekiminin çekimi

Soru: Aşağıdaki faktörlerden hangisi bir organizmanın adaptasyonunu etkilemez?
Şıklar:
A. iklim
B. besin kaynakları
C. toprak kal",False
"Bazı kağıt fabrikaları ""odunsuz"" kağıt olarak adlandırılan odunsuz kağıt yapan makineler kullanmaktadır. Bu makineler pamuk ve pirinç atıkları gibi malzemelerden kağıt üretmektedir. Odunsuz kağıt kullanımı en çok hangi sorunu etkiliyor?
Şıklar:
A. fosil yakıtların kullanımının artması
B. su arzında azalma
C. hayvan yaşam alanlarının kaybı
D. hava kirliliği",hayvan yaşam alanlarının kaybı,"C. hayvan yaşam alanlarının kaybı

Açıklama: Odunsuz kağıt, geleneksel kağıt üretiminde kullanılan odun yerine pamuk ve pirinç gibi alternatif malzemelerden üretilmektedir. Bu",False
"Hidrolik ve pnömatik sistemler arasındaki temel fark aşağıdakilerden hangisidir?
Şıklar:
A. Hidrolik sistemler basınç altındadır, pnömatik sistemler ise basınç altında değildir.
B. Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir.
C. Hidrolik sistemler açık sistemler, pnömatik sistemler ise kapalı sistemlerdir.
D. Hidrolik sistemler hareket halindeki sıvıları, pnömatik sistemler ise hareketsiz sıvıları içerir.","Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir.","B. Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir. Hidrolik sistemler sıvıları (genellikle yağ veya su) kullanan basınçlı",False
"Öğrenciler bir laboratuvarda iki fosili incelemektedir. Öğretmen tarafından fosillerin farklı kaya katmanlarında bulunduğu söyleniyor. Öğrenciler sadece fosilleri gözlemleyerek neyi büyük olasılıkla belirleyebilirler?
Şıklar:
A. her bir organizmanın nasıl öldüğü
B. fosillerin kesin yaşı
C. fosiller keşfedilme zamanı
D. organizmaların yaşadığı ortamın türü",organizmaların yaşadığı ortamın türü,"D. organizmaların yaşadığı ortamın türü

Bu soru, öğrencilerin fosilleri incelemeleri ve kaya katmanlarına göre yaşadıkları ortamları belirlemeleri konusunda düşünmeye teşvik edecektir. F",False
"Bir öğrenci bir deneyi tekrarlayabilmek için hangi adımı atmalıdır?
Şıklar:
A. deneyi birçok kez yapın
B. tüm prosedürlerin kaydını tutmak
C. deney düzeneğinin bir modelini yapmak
D. deneyin bazı koşullarını değiştirmek",tüm prosedürlerin kaydını tutmak,"B. tüm prosedürlerin kaydını tutmak

Soru: Bir bitkinin kök sisteminin gelişimi, hangi faktörlerden etkilenir?
Şıklar:
A. toprak sıcaklığı
B",False
"Aşağıdaki ifadelerden hangisi Dünya'nın alt mantosunun neden üst mantodan çok daha sert ve yoğun olduğunu en iyi şekilde açıklar?
Şıklar:
A. Alt manto, üst mantodan daha yaşlıdır.
B. Alt manto, üst mantodan daha soğuktur.
C. Alt manto, üst mantoya göre daha fazla basınç altındadır.
D. Alt manto, çekirdekten üst mantoya göre daha uzaktır.","Alt manto, üst mantoya göre daha fazla basınç altındadır.","C. Alt manto, üst mantoya göre daha fazla basınç altındadır. Alt manto, üst mantodan daha fazla basınç altındadır ve bu da onun daha sert ve yoğun olmasına neden olur. Bu durum,",False
"Pat bir miktar sofra tuzunu suda eritir. Daha sonra mikroskop lamının üzerine bir damla su koyar ve lambayı yakar. Su buharlaştıkça Pat küçük kübik yapıların oluştuğunu gözlemler. Pat mikroskopta hangi süreci görüyor?
Şıklar:
A. bir cevherin saflaştırılması
B. bir kristalin büyümesi
C. bir sıvının katı hale gelmesi
D. granüllerin sedimantasyonu",bir kristalin büyümesi,"B. bir kristalin büyümesi
Açıklama: Pat, sofra tuzunu suda eriterek ve daha sonra bu çözeltinin buharlaşmasını gözlemleyerek, bir kristalin büyümesi sürecini gözle",False
"Yeni teknolojiler otomobil üreticilerinin yakıt tasarruflu hibrit otomobiller pazarlamasına olanak sağlamıştır, ancak hibrit otomobillerin kullanım ömürlerinin sonunda bertaraf edilmesi bir sorun teşkil etmektedir. Hangi soru hibrit araçlara özgü bir bertaraf sorununu temsil etmektedir?
Şıklar:
A. Pillerin geri dönüşümü için ne yapılacak?
B. Klima sistemindeki soğutucu akışkan ile ne yapılacak?
C. Benzin deposundaki, radyatördeki ve akülerdeki sıvılarla ne yapılacak?
D. Araçlardaki plastik malzemeler ne yapılacak?",Pillerin geri dönüşümü için ne yapılacak?,"A. Pillerin geri dönüşümü için ne yapılacak? - Hibrit araçlar, aküler ve piller gibi elektrikli bileşenleri nedeniyle benzersiz bertaraf sorunları sunmaktadır. Bu soru, hibrit araçların",False
"Anna 100 metreyi 20 saniyede koştu. Ortalama hızı ne kadardı?
Şıklar:
A. 2 m/s
B. 5 m/s
C. 20 m/s
D. 25 m/s",5 m/s,Bu soruyu çözmek için öncelikle Anna'nın kat ettiği mesafeyi ve bu mesafeyi kat ettiği süreyi bilmemiz gerekmektedir. Anna 100 metreyi 20 saniyede koştu.,False
"Bir fizikçi, bir arabanın bir rampadan atlamak için ulaşması gereken hızı belirlemek istiyor. Fizikçi üç deneme yapar. İkinci ve üçüncü denemelerde arabanın hızı saatte 20 mil artırılır. Fizikçi hızı değiştirdiğinde neyi araştırıyor?
Şıklar:
A. kontrol
B. hipotez beyanı
C. bağımlı (yanıt veren) değişken
D. bağımsız (manipüle edilen) değişken",bağımsız (manipüle edilen) değişken,"D. bağımsız (manipüle edilen) değişken

Açıklama: Fizikçi, arabanın hızı ile rampadan atlamayı başarma olasılığı arasındaki ilişkiyi incelemek istiyor.",False
"Bazı kömür madenciliği yeraltında gerçekleşir ve üstteki araziye zarar vermez. Yeraltında gerçekleşen kömür madenciliği çevreye yüzey madenciliğinden nasıl daha az zararlı olabilir?
Şıklar:
A. Yeraltı kömür madenciliği kirliliği artırır.
B. Yeraltı kömür madenciliği habitat kaybını azaltır.
C. Yeraltı kömür madenciliği orman büyümesini artırır.
D. Yeraltı kömür madenciliği hayvan popülasyonlarını azaltmaktadır.",Yeraltı kömür madenciliği habitat kaybını azaltır.,"B. Yeraltı kömür madenciliği habitat kaybını azaltır.

Bu soruların cevapları, doğal dünyaya dair çeşitli konuları kapsayan ve öğrencilerin bilgi ve anlayışlarını test eden sorulardır. Her soru, doğal",False
"Ses dalgaları ile ışık dalgaları arasındaki benzerlik nedir?
Şıklar:
A. İkisi de enerji taşır.
B. İkisi de boşlukta seyahat ediyor.
C. Her ikisi de titreşimlerden kaynaklanır.
D. Her ikisi de aynı hızda hareket ediyor.",İkisi de enerji taşır.,"C. Her ikisi de titreşimlerden kaynaklanır. Ses dalgaları ve ışık dalgaları, dalgalar olarak tanımlanan enerji taşıyan ve boşlukta hareket eden titreşimlerden oluşur. Her ikisi",False
"Gün batımından hemen önce, bir öğrenci aynı yerde havanın ve toprağın sıcaklığını kaydetmiştir. Öğrenci, hava ve toprağın aynı sıcaklığa sahip olduğunu bulmuştur. Aşağıdaki ifadelerden hangisi o gün gün batımından sonra hava ve toprak sıcaklıklarının büyük olasılıkla nasıl değiştiğini açıklar?
Şıklar:
A. Toprak sıcaklığı hava sıcaklığından daha hızlı artmıştır.
B. Hava sıcaklığı toprak sıcaklığından daha hızlı artmıştır.
C. Toprak sıcaklığı hava sıcaklığından daha hızlı düşmüştür.
D. Hava sıcaklığı toprak sıcaklığından daha hızlı düşmüştür.",Hava sıcaklığı toprak sıcaklığından daha hızlı düşmüştür.,"B. Hava sıcaklığı toprak sıcaklığından daha hızlı artmıştır.

Açıklama: Gün batımından hemen önce hava ve toprak sıcaklıkları aynıysa, bu durum atmosferin ısıyı em",False
"Bir köpeğin hangi özelliği büyük olasılıkla çevresinden öğrenilmiştir?
Şıklar:
A. keskin görüşü
B. yemek için yalvarması
C. hızlı koşma yeteneği
D. suda yüzebilmesi",yemek için yalvarması,"B. yemek için yalvarması

Bu soruların cevapları, evrendeki yıldızların yaşam döngüsünü etkileyen faktörler, yerçekimi deneyleri, suyun etkileri ve daha birçok konuyla",False
"Bilinmeyen bir maddenin örneği kabının şeklini alır. Numunenin durumunu belirlemek için gereken ek bilgiyi sağlamak üzere hangi sorunun yanıtlanması gerekir?
Şıklar:
A. Şeffaf mı?
B. Tehlikeli bir numune mi?
C. Maddenin sıcaklığı nedir?
D. Daha büyük bir kabın hacmine kadar genişler mi?",Daha büyük bir kabın hacmine kadar genişler mi?,"D. Daha büyük bir kabın hacmine kadar genişler mi?

Bu soru, bilinmeyen maddenin özelliklerini ve kabın şeklini almasına ilişkin durumunu anlamak için gerekli bilgiyi sağlar. Bu bilgi, numun",False
"Bir öğrenci farklı toprak türlerinde bitkilerin büyümesini incelemiştir. Verileri düzenlemenin en iyi yolu
Şıklar:
A. tarih ve saattir.
B. tarih ve bitki boyudur.
C. bitki boyu ve toprak tipidir
D. tarih, bitki boyu ve toprak tipidir.","tarih, bitki boyu ve toprak tipidir.","D. tarih, bitki boyu ve toprak tipidir. Verileri düzenlemek için en iyi yol, tarih, bitki boyu ve toprak tipi gibi ilgili değişkenleri bir tablo veya grafikte birleştirm",False
"İki kuvvet bir tahta blok üzerinde zıt yönlerde etki eder. Kuvvetler dengelenmezse ne olur?
Şıklar:
A. Blok kuvvetleri dengeleyecektir.
B. Kuvvetler yön değiştirecektir.
C. Bloğun kütlesi değişecektir.
D. Bloğun konumu değişecektir.",Bloğun konumu değişecektir.,"D. Bloğun konumu değişecektir.

Soru: Aşağıdaki ifadelerden hangisi doğrudur?
Şıklar:
A. Tıpkı insanlar gibi hayvanlar da evrimleşebilir.
B. Hay",False
"Cilt vücudun homeostazisini korumasına nasıl yardımcı olur?
Şıklar:
A. Deri oksijen taşır.
B. Deri virüsleri sindirir.
C. Deri beyne mesajlar gönderir.
D. Deri sıcaklığı dengeler.",Deri sıcaklığı dengeler.,"D. Deri sıcaklığı dengeler. Cilt, vücut sıcaklığını düzenleyen ve ısıyı dağıtan bir rol oynar. Bu, vücuttaki homeostazinin korunmasına yardı",False
