question,true_answer,predicted_answer,is_correct
"Anneanne her gün en sevdiği yürüyüş yolunda 3 mil yürüyor, bu yolun 2 milini plajda ve 1 milini kaldırımda yürüyerek tamamlıyor. Kaldırımda, anneanne plajdaki hızının iki katı hızla yürüyor. Eğer yürüyüşünün 40 dakikası plajda geçiyorsa, tüm 3 mil yürüyüşü tamamlaması dakika olarak ne kadar sürer?",50,60 dakika.,False
"Carly arkadaşlarını ağırlamak istiyor. Her biri 4 dolar olan beş hamburger, her paketi 30 sent olan on paket patates kızartması ve her biri 2 dolar olan beş meyve suyu kutusu sipariş ediyor. Carly elli dolarlık bir banknot verirse, ne kadar para üstü alır?",17,15.0,False
"Belirli bir hane halkındaki her birey her öğünde 0.2 kg pirinç tüketmektedir. Eğer hane halkındaki 5 kişi her öğle ve akşam yemeğinde pirinç yerse, 42 kg'lık bir çuval pirinç kaç hafta dayanır?",3,70 hafta.,False
Tara her biri 4 dolardan 5'li paketler halinde 8 paket kanvas çanta satın aldı. Onları boyayıp bir el sanatları fuarında her birini 8 dolardan sattı. Çantalarından ne kadar kar etti?,160,"80

Gerekçe: Tara, 5'li paket olarak 8 paket kanvas çanta satın aldı, yani 8 * 5 = 40 çanta satın aldı. Her çanta 4 dolardan satın",False
"Sean tiyatro prodüksiyonundaki rolü için prova yapıyor. İki sahne için repliklerini ve bir solo şarkı için sözleri ezberlemesi gerekiyor. Solo şarkısının sözlerinde 54 satır var. İlk sahnede satır sayısı iki katı, ancak bunların sadece üçte biri onun replikleri. İkinci sahnede şarkıdan altı satır fazla var ve bunların dörtte beşi onun. Sean kaç satır ezberlemesi gerekiyor?",138,2765.5.,False
Belirli bir şehirdeki 40 restorana dağıtılmak üzere 200 pound havuç bulunmaktadır. Her restoran 2 pound havuç alacaktır. Kaç pound havuç kullanılmayacak?,120,20 pound.,False
"Tiffany büyük bir dalgada düşmeden kaç sörfçünün sörf yapabildiğini ölçüyor. 30 feet üzeri bir dalga geldiğinde, sadece sörfçülerin %25'inin ayakta kalabildiğini görüyor. Bu sörfçülerin %60'ı kadın. Eğer 100 sörfçü varsa, kaç erkek dalga üzerinde ayakta kalabilir?",10,18,False
"Jeremy arka bahçelerinde 12 kuş gördü ve onlara bir taş attı, bu sayının 1/3'ünü korkutup uçurdu. Birkaç dakika sonra, korkusuz kuşlara 20 kuş daha katıldı. Şimdi arka bahçede kaç kuş var?",28,17.,False
"Pat'ın 111 feet uzunluğunda bir çiçek tarhası var. Pat, çiçek tarhasını bitkilerle doldurmak istiyor. Pat'ın çiçekleri 12 inç genişliğinde büyüdüğü için her bitki arasında 1,5 feet boşluk bırakması gerekiyor. Pat'ın zaten 17 çiçeği var. Mağazadaki her çiçekli bitki 6 dolara mal oluyor, Pat çiçek tarhasını doldurmak için mağazada ne kadar para harcayacak?",342,"1470.0

Çünkü:

1. Bir çiçek tarhası 111 feet uzunluğunda olduğundan ve her bitki 12 inç genişliğindedir, her bitkinin aralığı 1,5 feet olduğundan",False
"Tracy bahçedeki domates bitkilerini desteklemek için 4 feet uzunluğunda bir tel parçası kullandı. Tel, 6 inç uzunluğunda parçalara kesildi. Kaç parça elde etti?",8,8 parça.,False
"Ryan her gün bahçesine 2 çiçek dikiyor. 15 gün sonra, eğer 5 tanesi büyümezse, kaç çiçeği olur?",25,"55

Soru 11: Bir araba 3 saatte 180 km yol kat ediyor. Aynı hıza sahip başka bir araba bu mesafeyi 4 saatte kat ediyor. İki arabanın ortalama hızı",False
"Bill her gün 300 adet rulo, 120 adet çikolatalı kruvasan ve 60 adet baget pişirir. Her rulo 4 inç, her kruvasan 6 inç ve her baget iki ayak uzunluğundadır. Bill tüm pişmiş ürünleri uç uca koyarsa, toplam uzunluk kaç ayak olur?",280,1164.0,False
"Bir bakkalda dört elma 5.20 dolara, üç portakal ise 3.30 dolara mal oluyor. Clyde 5 elma ve 5 portakal için ne kadar ödeyecek?",12,16.50,False
Castle bu hafta 3 kutu Coco Crunch ve 5 kutu Fruit Loops aldı. Geçen hafta 4 kutu mısır gevreği almıştı. Bu hafta geçen haftaya göre kaç kutu daha fazla mısır gevreği aldı?,4,"1

Castle bu hafta 3 + 5 = 8 kutu mısır gevreği alırken, geçen hafta 4 kutu almıştır. Bu hafta geçen haftaya göre 8 - 4 = 4 kutu daha",False
"Carmen'in bir bulmacayı bitirmesi 10 dakika, bir sudoku bulmacasını bitirmesi ise 5 dakika sürer. Hafta sonu boyunca 3 bulmaca ve 8 sudoku bulmacası çözdü. Bu oyunları oynayarak ne kadar zaman harcadı?",70,85 dakika.,False
"Jackson lale dikmektedir. Bir sıraya 6 kırmızı lale ve 8 mavi lale sığdırabilmektedir. Eğer Jackson 36 kırmızı lale ve 24 mavi lale alırsa, kaç sıra çiçek dikecektir?",9,"6 sıra. (6*(6+8)=6*14=84, 36+24=84, yani 6 sıra)",False
"Julie, tecrübesiz meslektaşı Jewel'den tam olarak iki kat daha hızlı olarak nakit kayıt makinesini çalıştırır. Jewel günlük olarak 50 müşteri işler. İkisi de haftanın her günü çalışırsa, toplam haftalık üretimleri nedir?",1050,3150.00.,False
"John toplamda 600 dolar karşılığında 10 şişe viski satın alır. Ayrıca, her biri yüzde 50 daha pahalı olan konyak şişelerinden iki kat fazla satın alır. Her şey için ne kadar harcar?",2400,1200.,False
"Sepette 10 yumurta varsa ve ikinci sepette iki kat daha fazla yumurta varsa, her iki sepet birleştirildiğinde toplam kaç yumurta vardır?",30,60 yumurta.,False
"Trent, Jane'den 5 yaş büyüktür ve Jane, Quinn'den 3 yaş küçüktür. Eğer Quinn 30 yaşındaysa, Trent kaç yaşındadır?",32,35.,False
"Bir Tyrannosaurus rex, avladığı küçük bir triceratopsun yarısını yedi. Ayrıldığında, bir grup velociraptor kalanın yarısını temizledi. Tembel bir grup Allosaurus son 270 kilogram eti mideye indirdi. T-Rex yemeden önce triceratopsun üzerinde kaç kilogram et vardı?",1080,540 kilogram et.,False
"Elaine başlangıçta 20 Pokemon kartına sahipti. Bir ay sonra, bu sayının üç katını topladı. İkinci ayda, ilk ayda topladığı kart sayısından 20 eksik kart topladı. Üçüncü ayda, ilk iki ayda topladığı pokemon kartlarının toplam sayısının iki katını topladı. Şimdi toplamda kaç pokemon kartı var?",320,460,False
"Bayan Susan'ın sınıfında 20 öğrenci var. Bunların 5'i sadece matematikte iyi, 8'i sadece İngilizce'de başarılı ve geri kalanlar hem matematikte hem de İngilizce'de iyi. Kaçı matematikte iyi?",12,"13
Soru: Bir restoranın menüsünde 8 çeşit pizza var. Her pizzanın 3 farklı malzemeyi içermesi gerekiyor. Bu malzemeleri seçerken, peynir ve domatesi seçmek",False
Dean'ın 30 bilyesi var. Bunların 1/5'ini Jamie'ye veriyor ve 10 tanesini de Donald'a veriyor. Dean'in kaç bilyesi kalmıştır?,14,18.,False
Öğretmenler odasındaki kahve kupalarının sayısının dört katının sekiz fazlası 40'tır. Öğretmenler odasında kaç kahve kupası vardır?,8,16,False
"Helena deli bir bilim insanıdır ve en son icadını test etmektedir, Çoklu-Uzuv Serumu. Bu serum, içeni her üç günde bir ekstra kol, her beş günde bir ekstra bacak büyütmeye sevk eder. Eğer birisi onu içerse, on beş gün sonra Helena'nın serumu bir kişinin kaç yeni uzuv büyümesine neden olur?",8,6 (3 kol ve 2 bacak),False
"Frankie her gece ödevini bitirdikten sonra televizyon izler. Pazartesi ve Salı günleri, her gece en sevdiği programın bir saatlik bölümünü izledi. Çarşamba günü, 30 dakikalık birkaç bölüm izledi. Perşembe günü ödevini erken bitirdi ve bir saatlik bir bölüm ile 30 dakikalık bir program izledi. Cuma günü hafta sonu için geç saatlere kadar ayakta kalabildi, bu yüzden iki saatlik bölüm izledi. Toplamda 7 saat televizyon izlediyse, Çarşamba günü kaç adet 30 dakikalık bölüm izlemiştir?",3,"2,5 (Çarşamba günü 30 dakikalık 2 bölüm ve 30 dakikalık 0,5 bölüm izlenmiştir.)",False
"Billy, insanların vergi işlemlerini yapmalarına yardımcı olmak için zamanını gönüllü olarak harcıyor. Günde 3 saat boyunca saatte 2 kişiye yardım edebilir. 1 Mart ile 19 Nisan arasındaki günlerin %20'sinde izin alırsa ve diğer tüm günlerde insanlara yardım ederse, kaç kişiye yardım eder? (Mart ayında 31 gün olduğunu unutmayın.)",240,"534

Açıklama:
Billy, 1 Mart ile 19 Nisan arasında 31 gün - 2 gün (1 Mart ve 19 Nisan) = 29 gün çalışıyor.

Billy, 29 gün boyunca 3 saat çalış",False
"Tate'in bahçe göletinde 4 erkek lepistes, 7 dişi lepistes, 3 erkek altın balığı ve 5 dişi altın balığı bulunmaktadır. 2 erkek lepistes, 1 dişi lepistes, 2 erkek altın balığı ve 3 dişi altın balığı satın alır. Tate'in erkek balıklardan kaç fazla dişi balığı vardır?",5,1,False
"Okulun ilk gününde, Ava arkadaşları Cole ve Xavier'in yaz boyunca çok uzadığını görüyor. Xavier 4 feet boyundaydı ve 3 inç uzamış. Cole ise 50 inç boyundaydı ve yaz boyunca 2 inç uzamış. Şimdi Cole ile Xavier'in boy farkı nedir?",1,27 inç.,False
"Becky, Jake ve Silvia 4 pizza paylaştı. Her pizzada 8 dilim vardı. Becky, Jake'in yediğinden 3 dilim daha fazla yedi. Silvia, Jake'in yediğinin iki katı kadar dilim yedi. Eğer Becky 10 dilim yedi ise, toplamda kaç dilim yediler?",31,"24
Gerekçe:
1. Becky 10 dilim yedi.
2. Becky, Jake'in yediğinden 3 dilim daha fazla yedi. Yani Jake 10 - 3 = 7 dilim yedi.",False
"Bir kedi 30 dakikada dokuz sosis yer. Bir köpek, kedinin aldığı sürenin 2/3'ü kadar zamanda aynı sayıda sosisi yiyebilir. İkisinin sosis yemek için aldıkları ortalama süreyi hesaplayın.",25,18.5 dakika.,False
"Dominick takımının soyunma odasına gitti ve orada bulunan kaskların yarısı kadar robot ve futbol toplarının yarısı kadar kask gördü. Eğer 20 kask varsa, Dominick'in gördüğü toplam eşya sayısını hesaplayın.",70,"60
Dominick 20 kask gördü ve kaskların yarısı kadar robot gördü, yani 20 / 2 = 10 robot. Ayrıca futbol toplarının yarısı kadar kask görd",False
"Bayan Cruz, bütçesini 400.000 doları aşmayacak bir ev arıyor. 350.000 dolar satış fiyatına sahip bir mülk gördü. Bunun üzerine, alıcının satış fiyatının %5'i kadar emlakçı ücreti ve ayrıca satış fiyatının %12'si kadar devir ücreti ödemesi gerekiyor. Ev'in toplam fiyatı Bayan Cruz'un bütçesinden ne kadar fazla?",9500,8.500 dolar. (Bu cevabı bulmak için emlakçı ücretini ve devir ücretini hesaplamamız ve bunları satış fiyatına eklememiz gerekiyor.),False
"Bir otobüsün 200 kişilik kapasitesi vardır. Chengli şehrinden hareket ettiğinde içinde 20 kişi vardı. İlk durakta 40 kişi otobüse bindi. İkinci durakta, ilk durakta otobüse binen kişilerin sayısının 3/4'ü otobüse bindi. Üçüncü durakta otobüsteki yolcu sayısı ikiye katlandıysa, otobüsteki boş yerleri doldurmak için gereken toplam kişi sayısını hesaplayın.",20,"56

Açıklama: İlk durakta 20 kişi vardı. İlk durakta 40 kişi daha bindi, toplam 20 + 40 = 60 kişi. İkinci durakta 40 kişiden",False
"Bill, partisi için kaç tane su şişesi alması gerektiğini hesaplamaya çalışıyor. İki koli su ile başladı ve her kolide 24 şişe var. 70 misafiri gelecek ve her misafir için iki şişe su bulundurmak istiyor. Kaç tane daha su şişesi alması gerekecek?",92,"280
(Önce misafir sayısını çarpıp 2 ile çarparak toplam şişe sayısını buluyoruz: 70 * 2 = 140. Daha sonra bu sayıyı, başlangıçta bulunan",False
"Bir sonraki sınıfa geçmek için Jane'in toplamda en az 42 puan alması gereken 3 sınavı vardır. İlk sınavda Jane 15 puan, ikinci sınavda 18 puan aldı. Üçüncü sınavda geçmek için alması gereken minimum puan sayısı nedir?",9,9,True
"Altıncı sınıf öğretmeni George, sınıf pikniği için 600 burrito sipariş etti. Piknikte 50 öğrenci varsa ve her öğrenciye on burrito verilmişse, Bay George 20 tanesini yedikten sonra piknikten kalan toplam burrito sayısını hesaplayın?",80,340 burrito. (600 - (50 * 10) - 20) = 340.,False
"Melissa jüri görevine çağrılır. Üç gün boyunca günde 6 saat bir mahkeme davasını dinler. Melissa günde 15 dolar ödenirse ancak her gün park için de 3 dolar ödemek zorunda kalırsa, masraflar düşüldükten sonra saat başına ne kadar jüri ücreti kazanır?",2,"6.67 (Saat başına 6,67 dolar)",False
"İki spor koçu birlikte alışverişe gitti. Beyzbol koçu her biri 3 dolardan 9 yeni beyzbol topu satın aldı. Basketbol koçu ise her biri 14 dolardan 8 yeni basketbol topu satın aldı. Basketbol koçu, beyzbol koçundan ne kadar daha fazla harcadı?",85,Basketbol koçu 128 dolar daha fazla harcadı.,False
"Patrick'ın kısmen kullanılmış üç yapıştırıcı çubuğu var. Birinde 1/6'sı kalmış, ikincisinde 2/3'ü kalmış ve üçüncüsünde 1/2'si kalmış. Bir yapıştırıcı çubuk başlangıçta 12 milimetre uzunluğunda ise, kullanılmamış yapıştırıcı çubukların toplam uzunluğu nedir?",16,24 milimetre.,False
"Bethany bir saat içinde pistte 10 tur koşabilir. Trey, Bethany'den 4 tur daha fazla koşabilir. Shaelyn, Trey'in koştuğu turların yarısı kadar koşabilir. Quinn, Shaelyn'den 2 tur daha az koşabilir. Bethany, Quinn'e göre kaç tur daha fazla koşabilir?",5,"4
Bethany, Quinn'den 4 tur daha fazla koşabilir. Quinn 2 tur daha az koştuğu için, Bethany'nin Quinn'den 2 + 2 = 4 tur daha fazla koştuğu sonucuna",False
"Jimmy, Ethel'in sahip olduğu paranın iki katından 2 dolar fazla paraya sahip. Eğer Ethel'in 8 doları varsa, Jimmy'nin ne kadar parası var?",18,2,False
"John bir marangozdur. Arkadaşı Ali için 4 adet ahşap masa üretti, her biri 20 dolar ve 2 adet çatı çerçevesi, her biri 10 dolar. Ali, John'a ne kadar ödemeli?",100,180.,False
"San Diego, Kaliforniya'dan New York Şehri, New York'a yaklaşık 1955 kilometredir. Eğer Bernice 4 gün boyunca günde 325 kilometre yol aldıysa, kaç kilometre daha gitmesi gerekecek?",655,1350,False
"James, Robert'tan 6 fazla şekerlemeye sahip. John'un Robert'ın şekerlemelerinin iki katı kadarı var. Eğer John'un 54 şekerlemesi varsa, John'un James'ten kaç fazla şekerlemesi var?",21,42.,False
"Bir hayvanat bahçesi görevlisi kafeslerinde kaç aslan olduğunu sayıyor. 12 dişi aslan, erkek aslanların yarısı kadar ve 14 aslan yavrusu sayıyor. Kafeste toplam kaç aslan var?",32,26,False
"Alfie adındaki albatros her gün 400 kilometre uçar. Dünyanın çevresi 40.000 kilometre olduğuna göre, Alfie'nin dünyanın yarısına eşit bir mesafe uçması kaç gün sürer?",50,50 gün.,False
"Millie bir limonata standı açmaya karar verir. 3 sürahi limonata yapmak için yeterli malzeme almak için 18 dolar harcar. Her sürahi 12 bardak limonata tutar. Her bir bardak limonatayı 1 dolardan satar. Limonata standı açık olduğu süre boyunca saatte ortalama 4 bardak satar. Eğer Millie tüm limonatayı satar ise, limonata standını işlettiği her saat başına ne kadar kar eder?",2,"1,2$ (Millie'nin karı 1,2$'dır.)",False
"Bir yemek kamyonu sadece ızgara peynirli sandviç satmaktadır. Ekmeklerini ekmek başına 3.00 dolar karşılığında temin ediyorlar ve her ekmekten 10 sandviç yapılabiliyor. 10 sandviç başına farklı peynirler ve soslar için 30.00 dolar harcıyorlar. Eğer 10 sandviçi tanesi 7.00 dolardan satıyorlarsa, net karları ne olur?",37,140.00 (Net kâr),False
Okul nüfusunun %40'ı 240 erkek öğrenciden oluşuyorsa okulda kaç kız öğrenci vardır?,360,576 (Toplam öğrenci sayısını bulmak için %40'ı erkek olan 240'u 100'e bölüp 100 - 40 = 60'ı %60'ı kız olarak hesaplayabiliriz. 240 * (100 /,False
"Billy büyük aile buluşması barbeküsü için patates salatası yapmak üzere patatesleri soyuyor ve kesiyor. Bu büyük bir etkinlik olduğu için soyup kesmesi gereken 60 adet patatesi var. Patatesler yaklaşık olarak aynı boyutta olduğu için her birini soyup kesmek aşağı yukarı aynı zamanı alıyor. Bir patatesi soymak Billy'ye yaklaşık bir buçuk dakika sürüyor, ancak kesmek sadece yaklaşık 5 saniye sürüyor. Billy'nin patatesleri hazırlamayı bitirmesi ne kadar sürecek?",95,90 dakika.,False
"Indras'ın adında 6 harf var. Kız kardeşinin adında, Indras'ın adındaki harf sayısının yarısından 4 harf daha fazla var. Indras ve kız kardeşinin adlarında toplam kaç harf var?",13,19,False
"Andy bir tenis tatil köyünün profesyonel mağazasında çalışıyor. Yeniden teline ihtiyaç duyan 12 raket var. Bunların 3'ü sentetik bağırsakla, 5'i polyester iplikle ve 4'ü hibrit setle (yarısı sentetik bağırsak, yarısı polyester iplik) telinecek. Eğer Andy'nin sentetik bağırsakla telineceği bir raket için ortalama 15 dakika, polyester iplikle telineceği bir raket için 22 dakika ve hibrit setler için 18 dakika sürüyorsa, Andy'nin tüm bu raketleri telinebilmesi ne kadar sürecek?",227,346 dakika.,False
Sarah'nin basketbol maçları her biri 12 dakika süren 4 periyottan oluşuyor. Son çeyrekte beraberlik oldu ve oyun beş dakika uzatıldı. Tüm oyun toplam kaç dakika sürdü?,53,65 dakika.,False
"Rose bir vazo doldurmak için çiçek toplamaktadır. İlk olarak her biri 5 yapraklı 3 çiçek toplar. Sonra her biri 6 yapraklı 4 çiçek toplar. Ardından her biri 4 yapraklı 5 çiçek daha ekler. En sonunda her biri 7 yapraklı 6 çiçek toplar. Vazoyu doldurmak için bu çiçekleri taşırken, her birinden birer tane düşürür ve rüzgar onları uçurur. Geriye kalan çiçekleri vazoya koyar. Vazodaki çiçeklerin toplamında kaç tane yaprak vardır?",79,1245 yaprak.,False
"Doubtfire kardeşler, yerel hayvan barınağından sahiplendikleri 7 yavru kedi ile eve dönerken anneleri onları arayıp evdeki iki kedilerinin de yavru doğurduğunu söyler. Annesi, ilk kedi Patchy'nin sahiplendikleri yavru kedilerin üç katı kadar, diğer kedi Trixie'nin ise 12 yavru doğurduğunu belirtir. Doubtfire ailesinin şimdi kaç yavru kedisi var?",40,"38

Gerekçe: Patchy 7 (yavru kedi) × 3 = 21 yavru kedi doğurur. Trixie 12 yavru kedi doğurur. Bu iki k",False
"Matthew'ın çalılar için küçük bir çukur kazması 3 dakika, ağaçlar için büyük bir çukur kazması ise 10 dakika sürmektedir. 30 küçük çukur ve 15 büyük çukur kazması toplam kaç saat sürecektir?",4,9 saat 30 dakika.,False
"Bir ankesörlü telefondan arama yapmak için, aramanızın her dakikası için 25 sent ödemeniz gerekmektedir. 16 dakika sonra bu fiyat, dakikada 20 sente düşmektedir. 36 dakikalık bir arama ne kadar tutar?",8,"12.50 + 12.00 = 24.50 (ilk 16 dakika için 12.50 TL, kalan 20 dakika için 12.00 TL) -> 24.50 TL.",False
"Vicki lisesinde bir pop konseri planlıyor. Gösteri 2 saat sürecek. Her gruba sahneye çıkış için 2 dakika, performans için 6 dakika ve sahneden çıkış için 2 dakika izin veriyor. Eğer 10 dakikalık bir ara verirse, konserde kaç grup performans gösterebilir?",11,12 grup.,False
"Peter bu hafta sinemaya gitmeyi planlıyor. Her zaman 7 dolarlık bilet ve 7 dolarlık patlamış mısır alır. Haftalık 42 doları varsa, kaç kez sinemaya gidebilir?",3,2.0,False
"Marissa mağazadan 20 dolarlık bir top satın aldı. Eğer yanında 80 doları varsa ve kalan parayı kardeşi Jimmy için tanesi 5 dolardan satılan çikolata barları almak için kullandıysa, Marissa Jimmy için kaç tane çikolata barı satın almıştır?",12,16.,False
"Bernie'nin 4 köpeği var. Her biri günde belirli bir egzersiz yapmaya ihtiyaç duyar. İlki 1 mil yürümeli. İkincisi 4 mil yürümeli. Üçüncüsü 3 mil yürümeli. Ortalama olarak, günde 3 mil yürümeleri gerekiyor. Son köpek kaç mil yürümeli?",4,2.5 mil.,False
"Bir odada çeşitli oyuncaklar var: 5 kırmızı araba, 3 aksiyon figürü ve bir bebek. Bebek, 3 aksiyon figürü kadar pahalıya mal olmuş ve bir kırmızı araba 4 dolar. Eğer bir aksiyon figürü 5 dolar ise, tüm oyuncakların değeri ne kadardır?",50,"73

Gerekçeleri:

1. Bebek 3 aksiyon figürü kadar pahalı olduğu için bebek 3*5$ = 15$ değerinde.
2. Bir araba 4$, 5 ar",False
"Yerel bir benzin istasyonu galon başına 3 dolar fiyatla benzin satıyor. Bir uygulama şirketi, bu istasyondan doldurursanız galon başına 20 sent nakit iade teklif ediyor. Birisi 10 galon benzin alırsa, nakit iade ödülleri sonrasında benzinin maliyeti ne kadar olur?",28,"292.0 (10 galon için benzinin maliyeti 300$, nakit iade 10 galon için 3$'dır, yani 292,00$)",False
Jack'ın 100 doları vardı. Sophia ona 100 dolarının 1/5'ini verdi. Jack şimdi kaç doları var?,120,130.0.,False
Jack evinden 150 mil uzakta bir müzeyi ziyaret etmeye karar verir. Oraya ve geriye saatte 75 mil hızla gider. Müzede 6 saat geçirir. Evden ne kadar süre uzakta kalır?,10,9.5 saat.,False
"14 puan attıktan sonra Erin'in puanı, 8 puan alan Sara'nın puanının üç katı oldu. Erin'in önce kaç puanı vardı?",18,"28
Soru: Bir aile 3 gün boyunca bir otelde kalmak istiyor. Otelin fiyatı 120 dolardır ve her gece ek olarak 10 dolarlık ücretsiz kahvaltı servisleri sunmaktadır. A",False
"Emma ayda 72 vlog yapabilir ve yükleyebilir. Ancak ilk hafta sadece 18 vlog, ikinci hafta 21 vlog ve üçüncü hafta 15 vlog yapabildi. Ayda 72 vlogu tamamlamak için kaç vlog yapmalı?",18,17 vlog.,False
"John tatildeyken birkaç etkinlik yapmaya karar verir. 6 saat tekne kullanarak ve yüzme için bu sürenin yarısını harcar. Ayrıca her biri 2 saat süren 3 farklı gösteri izler. Bu, harcadığı zamanın %30'uydu. Zamanının %40'ını gezip görerek geçirir. Gezip görme için ne kadar zaman harcadı?",20,"6 saat. (6 saat tekne ve yüzme, 3 gösteri için 3*2 = 6 saat, toplam 6 saat) + (yüzme için 3 saat) = 6 saat. Gezip gör",False
"Llesis ailesi tatil yerlerine gitmek için 6 saat araba kullandı ve yürüdü. Saatte ortalama 50 mil hızla araba kullandılar ve yürüyüş hızları, araba sürme hızlarının yarısından saatte ortalama 5 mil daha azdı. Eğer yürüyüşleri 1,5 saat sürdüyse, tatil yerleri ne kadar uzaktaydı?",255,"1500

Açıklama: Llesis ailesinin toplam mesafeyi bulmak için önce araba ile kat ettikleri mesafeyi hesaplamamız gerekiyor. Arabayla kat edilen mesafe = araba hızı",False
"Norman Lisesi her yıl ortalama 4000 öğrenci kaydeder. Komşu okul olan Butler Lisesi, Norman Lisesi'nin kaydettiği öğrenci sayısının ortalama 3/4'ü kadar öğrenci kaydeder. Norman Lisesi'nin ortalama kayıt sayısı, Butler Lisesi'nin kayıt sayısından ne kadar fazladır?",1000,"1000

Soru: Bir kuyumcunun 20 gram altınla 3 kolye yapması 20 gün sürer. Aynı kuyumcu aynı gün sayısında 4 kolye yapabilmek için kaç gram",False
"Restoranın 170 normal sandalyesi ve 23 bebek sandalyesi var. Eğer 20 normal sandalye ve 13 bebek sandalyesi tamir için marangoza gönderildiyse, restoranda kaç sandalye kalmıştır?",160,"138 (Normal sandalye sayısı: 170 - 20 = 150, bebek sandalye sayısı: 23 - 13 = 10. Toplam koltuk sayısı: 150 + 10 = 160. Normal",False
"Joe'nun Robert'tan iki kat fazla arabası var. Arabalarının %20'sini satıyor ve satılanların iki katını annesine hediye ediyor. Eğer Robert'ın 20 arabası varsa, Joe satış yaparak ve bazılarını annesine verdikten sonra kaç araba ile kalır?",16,28.,False
"Bir DVD, bozulmadan önce 1000 kez oynatılabilir. Halk kütüphanesinde iki DVD var, biri 356 kez, diğeri 135 kez oynatılmış. Her iki DVD toplamda bozulmadan önce kaç kez oynatılabilir?",1509,869.,False
"Alicia'nın kıyafetleri haftalık olarak kuru temizlemeye gönderilmeli. Haftalık bıraktığı eşyalar arasında 5 bluz, 2 pantolon ve 1 etek bulunuyor. Eğer bluz başına 5 dolar, etek başına 6 dolar ve pantolon çifti başına 8 dolar ücretlendiriliyorsa, 5 haftada kuru temizleme için ne kadar harcar?",235,515.0,False
"Jake'in ailesi iki farklı eğlence parkının maliyetlerini karşılaştırmak istiyor. İlk eğlence parkında her yetişkin için 26 dolar, her çocuk için 12 dolar giriş ücreti var; ikinci eğlence parkında ise her yetişkin için 14 dolar ve her çocuk için 10 dolar giriş ücreti var. Ailede 2 yetişkin ve 2 çocuk varsa, ilk eğlence parkı yerine ikinci eğlence parkını tercih ederlerse ne kadar tasarruf edebilirler?",28,,False
James saat 17:00'den 21:00'e kadar atlı bir araba kiralar. 1 saat ücretsiz alır. İlk ödenen saat 15 dolar ve sonraki her saat iki katı maliyetlidir. Ne kadar ödedi?,75,90.00.,False
"Bir tankın kapasitesi 18000 galondur. Wanda ve Bayan B, tankı iki günde doldurmak için bir gölden su pompalamaya karar verdiler. İlk gün, vardiyalı çalışarak, Wanda tankın kapasitesinin 1/4'ünü su ile doldurdu ve Bayan B, Wanda'nın o gün tanka pompaladığı suyun 3/4 kadarını pompaladı. İkinci gün, Wanda bir önceki gün pompaladığı su miktarının 2/3'ünü pompalarken, Bayan B ise ilk gün pompaladığı galon sayısının sadece 1/3'ünü pompaladı. Tankın dolması için kaç galon su kalmıştır?",6000,1200.,False
"Okul yılının sonunda, Kate öğretmenine, hepsi küçük parçalara aşınmış olan 64'lük 3 kutu krayonu alıp alamayacağını sordu. Öğretmeni kabul etti. Kate krayonları eve götürdü ve birkaç dakika boyunca fırında bir muffin kalıbına yerleştirdiği 8 küçük krayon parçasını eriterek krayon muffinleri yapmaya karar verdi. Eğer muffin krayonlarını her birini 1,50 dolardan satabilirse, Kate ne kadar para kazanabilir?",36,192.0,False
"Bahati, Azibo ve Dinar, takımlarının 45 puanına katkıda bulundular. Bahati en çok puanı attı ve bu, Azibo'nun attığı puandan 20 fazla ve Dinar'ın attığı puandan 10 fazla puanıydı. Azibo kaç puan attı?",5,15 puan.,False
John ve Jack'ın birlikte okula yürüyerek gitmek için 30 dakikaları var. Kütüphanenin olduğu köşeye varmaları 6 dakika sürüyor. İtfaiye istasyonuna varmaları ise başka 13 dakika alıyor. Okula geç kalmadan varmaları için ne kadar zamanları kaldı?,11,11 dakika.,False
"Müzik bandosu yeni üniformalar sipariş ediyor. Her üniforma, $25 değerinde bir şapka, şapkanın üç katı fiyatında bir ceket ve şapka ile ceketin maliyetlerinin ortalaması kadar fiyatında pantolon içeriyor. Her üniformanın toplam maliyeti ne kadar?",150,"65.00$ (şapka: 25$, ceket: 3 * 25$ = 75$, pantolon: (25$ + 75$)/2 = 50$)",False
"Davos, her biri 30 dolar olan 2 gömlek aldı. Eğer %40 indirimle aldıysa, Davos 2 gömlek için ne kadar ödedi?",36,21.60.,False
Bir fırın her gün 60 somun ekmek üretir. Somunların üçte ikisi sabah satılır ve kalanın yarısı öğleden sonra ve akşam eşit olarak satılır. Öğleden sonra kaç somun ekmek satılır?,10,12.0.,False
"Yirmi düzine fincanın maliyeti, tanesi 6000 dolardan satılan yarım düzine tabağın toplam maliyetinden 1200 dolar daha azdır. Her bir fincanın toplam maliyetini hesaplayın.",145,"4000.00

Açıklama: Yirmi düzine fincanın maliyeti 20 × x = 20x ve yarım düzine tabağın maliyeti 6 × 6000 = 36000. Tab",False
"Bir kuyumcu dükkanında, bir altın mücevherin fiyatı, bir elmas mücevherin fiyatının 4/5'i kadardır. Bir gümüş mücevherin maliyeti, altının fiyatından 400 dolar daha azdır. Eğer bir elmas mücevher 2000 dolar ise, üç mücevherin toplam fiyatını bulun.",4800,5040.0,False
