question,true_answer,predicted_answer,is_correct
"Suya özgü olan bir özellik de şudur:
Şıklar:
A. Düşük özgül ısıya sahiptir.
B. Sıvıdan katıya dönüştürülebilir.
C. Çok az maddeyi çözer.
D. Dünya'da doğal olarak üç halde bulunur.",Dünya'da doğal olarak üç halde bulunur.,D. Dünya'da doğal olarak üç halde bulunur.,False
"İnsan vücudundaki en büyük organ hangisidir?
Şıklar:
A. mide
B. Beyin
C. cilt
D. Karaciğer",cilt,"B. Artar
Soru: Biyolojik çeşitlilik",False
"Bir bilim adamı bir kap suyun içine bir lityum örneği koydu. Bilim adamı, lityumun yüzdüğünü ve etrafında gaz kabarcıkları oluşurken vızıltılı bir ses çıkardığını gözlemledi. Bu gözlemin en iyi desteklediği sonuç hangisidir?
Şıklar:
A. Kimyasal bir değişim gerçekleşti.
B. Lityum su tarafından çözülmüştür.
C. Çözünmüş gazlar açığa çıktı.
D. Su buharlaştı.",Kimyasal bir değişim gerçekleşti.,A. Kimyasal bir değişim gerçekleşti.,False
"Bir katının sıvıya dönüşmesine bir örnek hangisidir?
Şıklar:
A. buharın suya dönüşmesi.
B. suyun buhara dönüşmesi.
C. buzun suya dönüşmesi.
D. suyun buza dönüşmesi.",buzun suya dönüşmesi.,C. buzun suya dönüşmesi. (Katıdan sıvıya dönüşme örneği),False
"Bir atıcı 0,15 kg'lık bir beyzbol topunu 43 40 m/s hızla yakalayıcıya doğru fırlatır. Beyzbol topunun 40 m/s hızla hareket ederken momentumu nedir?
Şıklar:
A. 0,025 kg x m/s
B. 3,8 kg x m/s
C. 6,0 kg x m/s
D. 270 kg x m/s","6,0 kg x m/s","A. 0,015 kg x 43,4 m/s = 0,6495 kg x m/s ≈ 6,495 Ns ≈ 0,025 kg x m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s ≈ 0,025 kg m/s",False
"Asitli bir yiyeceği en çok nötralize eden madde hangisidir?
Şıklar:
A. süt ürünleri (pH 5-7)
B. su (pH 6-7)
C. turunçgil meyvesi (pH 2-3)
D. kabartma tozu (pH 8-9)",kabartma tozu (pH 8-9),C. turunçgil meyvesi (pH 2-3) - Nötralize etme özelliğinden dolayı turunçgil meyveleri (özellikle limon ve limon) asitli yiyeceklerin nötralize edilmesinde etkili bir çözüm olarak kullanılır.,False
"Buz 0°C'de erimeye başladığında, su molekülleri
Şıklar:
A. atomik kütlelerinin bir kısmını kaybetmeye başlarlar.
B. tek tek su atomlarına ayrılır.
C. birbirlerine göre daha serbest hareket ederler.
D. çevredeki atmosfere ısı yayar.",birbirlerine göre daha serbest hareket ederler.,C. birbirlerine göre daha serbest hareket ederler.,False
"Etanol, bitkilerden elde edilen bir alkol türüdür. Her ikisi de tahıl ve ekmek gibi gıdalarda kullanılan şeker kamışı ve mısır, etanol yapımında kullanılır. Etanolün yakılması temiz bir enerji kaynağı sağlar çünkü etanolün ürünleri su ve karbondioksittir. Bu nedenle etanolün benzinle karıştırılması zararlı atık ürünleri azaltmaktadır. 1970'lerde birçok Brezilyalı etanol benzin karışımı kullanan motorlara sahip arabalar kullanıyordu. Bu alternatif yakıt, o dönemde mevcut olan sınırlı benzin arzını korumuştur. 1990'larda benzin etanolden daha ucuz hale geldi ve Brezilyalılar daha fazla benzinli araba kullanmaya geri döndü. Son zamanlarda Brezilyalılar etanol-benzin karışımı kullanan otomobilleri daha fazla kullanmaya başladı. Amerika Birleşik Devletleri'ndeki sürücüler araçlarını etanol-benzin karışımıyla doldururlarsa bundan en çok hangi grup faydalanır?
Şıklar:
A. mahsul çiftçileri
B. petrol şirketleri
C. marketler
D. araba üreticileri",mahsul çiftçileri,A. mahsul çiftçileri,False
"Ay'ın aynı yüzü Dünya'dan her zaman görülebilir çünkü
Şıklar:
A. Ay kendi ekseni etrafında dönmez.
B. Ay'ın uzak yüzü gün boyunca Dünya'ya dönüktür.
C. Ay, Dünya etrafında her bir turda bir dönüş yapar.
D. dönme hızı Dünya ve Ay için aynıdır.","Ay, Dünya etrafında her bir turda bir dönüş yapar.","C. Ay, Dünya etrafında her bir turda bir dönüş yapar.",False
"Hangisi hem karışımı hem de çözeltiyi en iyi şekilde tanımlar?
Şıklar:
A. Bir katı, bir sıvı içinde çözünür.
B. İki farklı madde birleşir.
C. Yeni özelliklere sahip bir malzeme oluşur.
D. Birleşen maddeler ayrılamaz.",İki farklı madde birleşir.,C. Yeni özelliklere sahip bir malzeme oluşur.,False
"Hangisi ses üretmek için bir devrede akan elektriğe bir örnektir?
Şıklar:
A. kapı zilini çaldırmak için bir düğmeye basmak
B. bir kapıyı açmak için paspasın üzerine basmak
C. bir ışığı yakmak için düğmeyi çevirmek
D. elektrikli battaniyeyi açmak için bir kolu kaydırmak",kapı zilini çaldırmak için bir düğmeye basmak,D. elektrikli battaniyeyi açmak için bir kolu kaydırmak.,False
"Hangi ifade suyun bir özelliğini en iyi şekilde tanımlar?
Şıklar:
A. Sıvı su şeklini korur.
B. Su kaynadıkça gaza dönüşür.
C. Buz donduğunda sıvı hale gelir.
D. Katı buz, kabıyla birlikte şekil değiştirir.",Su kaynadıkça gaza dönüşür.,B. Su kaynadıkça gaza dönüşür.,False
"Organizmaların kış koşullarında hayatta kalmak için birçok yöntemi vardır. Aşağıdakilerden hangisi soğuk kış aylarında hayatta kalmak için uyum sağlayan bir organizma örneği değildir?
Şıklar:
A. Ardıç kuşları sonbaharda Michigan'dan Georgia'ya uçar.
B. Bukalemunlar çevrelerine uyum sağlamak için renk değiştirir.
C. Ak kuyruklu geyiklerde içi boş olan daha uzun tüyler çıkar.
D. Sazanlar bir havuzun dibine yerleşir ve üzerlerini çamurla kaplar.",Bukalemunlar çevrelerine uyum sağlamak için renk değiştirir.,"A. Ardıç kuşları sonbaharda Michigan'dan Georgia'ya uçar. (Bu, bir organizmanın kış koşullarına uyum sağlamayan bir davranış örneğidir.)",False
"Eğrelti otu bitkileri en çok nerede yetişir?
Şıklar:
A. bir çölde
B. bir nehir boyunca
C. bir okyanusun dibinde
D. bir çayırın ortasında",bir nehir boyunca,D. bir çayırın ortasında.,False
"Bir bardak suya kum karıştırdıktan sonra ne olur?
Şıklar:
A. Kum suda çözünecektir çünkü sudaki kum bir çözeltidir.
B. Kum suda çözünecektir çünkü kum suda bir karışımdır.
C. Kum dibe çökecektir çünkü sudaki kum bir çözeltidir.
D. Kum dibe çökecektir çünkü sudaki kum bir karışımdır.",Kum dibe çökecektir çünkü sudaki kum bir karışımdır.,D. Kum dibe çökecektir çünkü sudaki kum bir karışımdır.,False
"Aşağıdakilerden hangisi kayaların ayrışmasından en az sorumludur?
Şıklar:
A. buzlanma
B. bitki büyümesi
C. yağmur
D. şimşek",şimşek,B. bitki büyümesi.,False
"Hücre sınıflandırmasına göre prokaryotik hücreler ökaryotik hücrelerden ayrılır. Prokaryotik hücreleri ökaryotik hücrelerden ayırmak için genellikle hangi özellik kullanılır?
Şıklar:
A. yaşam süreçleri
B. boyut farklılıkları
C. plazma membranları
D. enerji molekülleri",boyut farklılıkları,B. boyut farklılıkları.,False
"İlkbaharda bir bitkide meydana gelen değişikliklerin doğru sıralaması hangisidir?
Şıklar:
A. Tomurcuklar oluşur, çiçekler açar, meyveler büyür
B. Çiçekler ölür, meyveler büyür, tomurcuklar oluşur
C. Tohumlar düşer, çiçekler açar, tomurcuklar oluşur
D. Tohumlar düşer, çiçekler ölür, meyveler büyür","Tomurcuklar oluşur, çiçekler açar, meyveler büyür","A. Tomurcuklar oluşur, çiçekler açar, meyveler büyür.",False
"Hangi aktivite iyi bir sağlık alışkanlığına örnektir?
Şıklar:
A. kasksız bisiklete binmek
B. sigara içmek
C. güneşteyken şapka takmak
D. kirli ellerle yemek yemek",güneşteyken şapka takmak,C. güneşteyken şapka takmak.,False
"Bir kızartma tavasının sapı genellikle kauçukla kaplanır çünkü kauçuk
Şıklar:
A. ısı yalıtımı sağlar.
B. elektrik iletimi sağlar.
C. düşük bir erime noktası sağlar.
D. yapışmaz bir yüzey sağlar.",ısı yalıtımı sağlar.,D. yapışmaz bir yüzey sağlar.,False
"Aşağıdaki eylemlerden hangisi m_{1} ve m_{2} kütleleri arasındaki çekim kuvvetini en büyük miktarda artırır?
Şıklar:
A. m_{1} kütlesini yarıya indirin ve m_{1} ile m_{2} arasındaki mesafeyi yarıya indirmek
B. m_{1} kütlesini yarıya indirin ve m_{1} ile m_{2} arasındaki mesafeyi iki katına çıkarmak
C. m_{1} kütlesini iki katına çıkarın ve m_{1} ile m_{2} arasındaki mesafeyi yarıya indirmek
D. m_{1} kütlesini iki katına çıkarın ve m_{1} ile m_{2} arasındaki mesafeyi iki katına çıkarmak",m_{1} kütlesini iki katına çıkarın ve m_{1} ile m_{2} arasındaki mesafeyi yarıya indirmek,C. m_{1} kütlesini iki katına çıkarın ve m_{1} ile m_{2} arasındaki mesafeyi yarıya indirmek.,False
"Kayalardaki fosil organizmaların varlığı, tortuların çökeldiği zamanki çevre hakkında bilgi sağlayabilir çünkü
Şıklar:
A. fosiller sadece tortul kayaçlarda görülür.
B. birçok organizma milyonlarca yıl hayatta kalır.
C. fosiller kimyasal veya fiziksel ayrışmaya uğramaz.
D. farklı organizmalar genellikle belirli ortamlarda yaşarlar.",farklı organizmalar genellikle belirli ortamlarda yaşarlar.,D. farklı organizmalar genellikle belirli ortamlarda yaşarlar.,False
"Hangi faaliyet yenilenemeyen kaynakların korunmasına bir örnektir?
Şıklar:
A. işe araba paylaşımı
B. çim kırpıntılarının kompostlanması
C. güneş enerjisiyle çalışan bir hesap makinesi kullanmak
D. sabahları çimleri sulamak",işe araba paylaşımı,B. çim kırpıntılarının kompostlanması.,False
"Bir nehir üzerinde baraj inşa etmenin potansiyel olumsuz etkilerinden biri de barajın
Şıklar:
A. tortuların aşağı akmasını engellemesidir.
B. çiftlikler için mevcut su miktarını artırmasıdır.
C. mevsimsel mansap taşkınlarını önlemesidir.
D. bir gölden su kaybı oranını artırmasıdır.",tortuların aşağı akmasını engellemesidir.,A. tortuların aşağı akmasını engellemesidir.,False
"Hangi eylem bir balık tankındaki oksijen miktarını artırır?
Şıklar:
A. daha fazla balık eklemek
B. daha fazla bitki eklemek
C. tanka yiyecek yerleştirmek
D. depoya bir su ısıtıcı yerleştirmek",daha fazla bitki eklemek,B. daha fazla bitki eklemek.,False
"Hangi örnek iletim sürecini en iyi şekilde gösterir?
Şıklar:
A. Bir kağıt parçası ikiye bölünmüş.
B. Isınan hava yanan bir mumun üzerinde yükselir.
C. Metal bir kaşık sıcak çorbayı karıştırmak için kullanıldığında ısınır.
D. Güneş ışığı karanlık bir odayı aydınlatır.",Metal bir kaşık sıcak çorbayı karıştırmak için kullanıldığında ısınır.,B. Isınan hava yanan bir mumun üzerinde yükselir.,False
"Bir grup öğrenci kış boyunca günlük kar yağışını kaydeder. Veriler tarihe göre sıralanmış ve her gün doğru bir şekilde ölçülmüştür. Veriler en iyi başka hangi şekilde organize edilebilir?
Şıklar:
A. günlük kaç santimetre kar olduğuna göre sıralanabilirr
B. kar yağışının nedenine göre düzenlenebilir
C. karın yerde ne kadar kaldığına göre sıralanabilir
D. kar yağışı anındaki hava sıcaklığı ile eşleştirilebilir",günlük kaç santimetre kar olduğuna göre sıralanabilirr,A. günlük olarak kaç santimetre kar olduğuna göre sıralanabilir.,False
"İnsanlarda dili yuvarlama yeteneği baskın R aleli tarafından kodlanır. Dili yuvarlayamama ise çekinik r aleli tarafından kodlanır. Bu özellik için RR aleli kombinasyonuna sahip bir erkek, bu özellik için rr aleli kombinasyonuna sahip bir kadınla zigot üretir. Zigotta hangi alel kombinasyonu oluşabilir?
Şıklar:
A. R
B. rr
C. Rr
D. RR",Rr,C. Rr,False
"Amerika Birleşik Devletleri'nin kuzeydoğu kesimindeki bazı göllerde pH seviyelerinde düşüşler yaşanmış ve bu durum birçok balığın ölümüne neden olmuştur. pH seviyelerindeki bu değişimin en olası nedeni nedir?
Şıklar:
A. nükleer enerji santralleri
B. hidroelektrik santraller
C. kömür yakan fabrikalar
D. ticari olmayan çiftlikler",kömür yakan fabrikalar,"C. Organizmanın beslenme alışkanlıkları
Soru 14: Aşağıdaki",False
"Bernice bir tarlada birlikte yaşayan bazı organizmaları inceledi. Bir tavşan yediği bitkiye hangi yönden benzer?
Şıklar:
A. İkisinin de hayatta kalmak için enerjiye ihtiyacı vardır.
B. Her ikisi de diğer organizmaları tüketir.
C. Her ikisi de topraktan su emer.
D. Her ikisi de güneş ışığından kendi besinlerini üretirler.",İkisinin de hayatta kalmak için enerjiye ihtiyacı vardır.,A. İkisinin de hayatta kalmak için enerjiye ihtiyacı vardır.,False
"Aşağıdakilerden hangisi suyun sıvıdan katıya dönüşmesini açıklar?
Şıklar:
A. gölde buz oluşumu
B. çimenlerin üzerinde çiy oluşumu
C. karın eriyerek su birikintisine dönüşmesi
D. bir göletten buharlaşan su",gölde buz oluşumu,A. gölde buz oluşumu.,False
"Bir öğrenci, su dolu bir küvetin içinde yüzen mantar tabakalarının tektonik plakaları temsil ettiği bir model oluşturmuştur. Model sisteminde bir okyanus levhasını temsil eden levhayı daha doğru hale getirmek için öğrenci şunları yapmalıdır:
Şıklar:
A. birkaç delik açmak
B. küçük ağırlıklar takmak
C. daha küçük bir şekilde kesmek
D. ince bir bakır levha ile değiştirmek",küçük ağırlıklar takmak,A. birkaç delik açmak.,False
"Sahildeki bir kasabaya kıyasla çölde yer alan bir kasabada neden sabah erken saatlerde sis görülmez?
Şıklar:
A. Çölde daha az yağış vardır.
B. Sıcaklıklar çölde daha fazla değişiklik gösterir.
C. Çöl havasında daha az su buharı vardır.
D. Çölde daha az bitki vardır.",Çöl havasında daha az su buharı vardır.,C. Çöl havasında daha az su buharı vardır.,False
"Bunlardan hangisi bir ay tutulmasının ne zaman gerçekleşeceğini en iyi şekilde açıklar?
Şıklar:
A. Dünya, Ay ile Güneş arasında olduğunda
B. Ay, Dünya ile Güneş arasından geçtiğinde
C. Güneş, Dünya ile Ay arasında olduğunda
D. Dünya, Ay ve Güneş ile 90° açı yaptığında","Dünya, Ay ile Güneş arasında olduğunda","B. Ay, Dünya ile Güneş arasından geçtiğinde.",False
"Hangi soru bir öğrencinin bilinmeyen bir maddenin bileşimini belirlemesine en iyi şekilde yardımcı olur?
Şıklar:
A. Numune sıcak mı soğuk mu?
B. Örnek ne kadar değerli?
C. Numune hiç eritildi mi?
D. Numune elektriği iletiyor mu?",Numune elektriği iletiyor mu?,A. Numune sıcak mı soğuk mu?,False
"Bir küp şeker oda sıcaklığında bir litre suya konulduğunda en hızlı hangi koşullarda çözülür?
Şıklar:
A. Bir bütün kesme şeker eklenir ve su karıştırılır.
B. Bütün bir küp şeker eklenir ve su karıştırılmaz.
C. Ezilmiş bir küp şeker eklenir ve su karıştırılır.
D. Ezilmiş bir küp şeker eklenir ve su karıştırılmaz.",Ezilmiş bir küp şeker eklenir ve su karıştırılır.,B. Bütün bir küp şeker eklenir ve su karıştırılmaz.,False
"Hangi ifade gösterilen kimyasal denklem tarafından en iyi şekilde desteklenir? 6CO_{2} + 12H_{2}O + ışık -> C_{6}H_{12}O_{6} + 6O_{2} + 6H_{2}O
Şıklar:
A. CO_{2} içinde 2 karbon atomu vardır.
B. H_{2}O'nun içinde 2 oksijen atomu vardır.
C. On iki molekül H_{2}O üretilir.
D. Reaktan olarak altı molekül CO_{2} gereklidir.",Reaktan olarak altı molekül CO_{2} gereklidir.,D. Reaktan olarak altı molekül CO_{2} gereklidir.,False
"Bir öğrenci yaprakların altında bir solucan bulmuş ve solucanla ilgili gözlemlerini defterine yazmıştır. Hangisi öğrencinin defterinde bulunabilecek bir gerçektir?
Şıklar:
A. Solucan üşüyor.
B. Solucan bir heterotroftur.
C. Solucanın 33 segmenti vardır.
D. Solucanın dört odacıklı bir kalbi vardır.",Solucanın 33 segmenti vardır.,B. Solucan bir heterotroftur.,False
"Bilimsel bir araştırmada ilk olarak hangi adım gerçekleştirilmelidir?
Şıklar:
A. bir sonuç hazırlamak
B. soru sormak
C. deneyi yürütmek
D. doğru ekipmanı seçmek",soru sormak,B. soru sormak.,False
"Derek, kapalı bir kapta saklanan bir eğrelti otunun, açık bir pencere kenarındaki aynı tür bitkiden daha sağlıklı kalacağını varsayar. Araştırmasının sonunda Derek, sonuçların hipotezini desteklediğini görür. Hangisi Derek'in araştırmayı neden tekrarlaması gerektiğini en iyi açıklar?
Şıklar:
A. başka bir soruşturma başlatabilmek için
B. soruşturmanın önemli olduğunu kanıtlamak için
C. hipotezin neden doğru olduğunu öğrenmek için
D. sonuçların geçerli olduğundan emin olmak için",sonuçların geçerli olduğundan emin olmak için,D. sonuçların geçerli olduğundan emin olmak için.,False
"Bir fen dersinin başlangıcında, öğretmen kapalı küçük bir kavanozu açmış ve masanın üzerine koymuştur. Kavanozun içindekiler ders sırasında tüm odaya yayıldı. Kavanoz büyük olasılıkla aşağıdakilerden hangisini içeriyordu?
Şıklar:
A. kumaş lifleri
B. oksijen gazı
C. tuzlu su
D. kar taneleri",oksijen gazı,"C. Sedimanter kayaların oluşumu
Soru: Aşağıdaki canlılardan hangisi beslenmek için diğer organizmalara bağımlıdır?
Şıklar:
A. Otçullar
B. Omnivorlar
C. Detritivorlar
D. Dekompo",False
"Hangi özellik ebeveyn bitkilerden yavrularına geçmeyen bir özelliktir?
Şıklar:
A. yaprak şekli
B. çiçek rengi
C. bitki boyu
D. hayatta kalma oranı",hayatta kalma oranı,A. yaprak şekli (ebeveyn bitkilerden yavrularına genetik olarak aktarılmayan bir özellik),False
"Bulaşıcı bir hastalık bir geyiğin vücut ısısında artışa ve kan glikoz seviyelerinde düşüşe neden olur. Bu hastalığın en olası etkisi nedir?
Şıklar:
A. geyiğin homeostazında bir bozulma
B. geyiğin genetik yapısında bir değişiklik
C. geyiğin enerji seviyesinde bir artış
D. geyiklerin üreme oranında bir artış",geyiğin homeostazında bir bozulma,A. geyiğin homeostazında bir bozulma.,False
"Pat'in iki çeşit bitki besini var: """"Quickgrow"""" ve """"Supergrow."""" Pat'in hangi bitki besininin belirli bir tür ev bitkisinin büyümesine en çok yardımcı olduğunu bulmasının en iyi yolu ne olabilir?
Şıklar:
A. Oturma odasındaki bir bitkiye biraz Quickgrow, yatak odasındaki aynı türden bir bitkiye biraz Supergrow koyun ve hangisinin daha çok büyüdüğüne bakın.
B. Her bir bitki besin türünün maliyetini öğrenin, çünkü daha pahalı olan tür muhtemelen bitki yetiştirmek için daha iyidir.
C. Birkaç bitkiye biraz Quickgrow koyun, aynı miktarda Supergrow'u aynı türden birkaç başka bitkiye koyun, tüm bitkileri aynı yere koyun ve hangi bitki grubunun en çok büyüdüğünü görün.
D. Quickgrow'un reklamlarına bakın, Supergrow'un reklamlarına bakın ve hangisinin bitkilerin büyümesine en çok yardımcı olduğunu söylediğine bakın.","Birkaç bitkiye biraz Quickgrow koyun, aynı miktarda Supergrow'u aynı türden birkaç başka bitkiye koyun, tüm bitkileri aynı yere koyun ve hangi bitki grubunun en çok büyüdüğünü görün.","C. Birkaç bitkiye biraz Quickgrow koyun, aynı miktarda Supergrow'u aynı türden birkaç başka bitkiye koyun, tüm bitkileri aynı yere koyun ve hangi bitki grubunun en çok büyüdüğünü görün.",False
"Işık dalgaları ses dalgalarından daha hızlı hareket eder, bu nedenle bir şimşek gök gürültüsü duyulmadan önce görülebilir. Hangi faktör gök gürültüsünün ne kadar çabuk duyulacağını da etkileyebilir?
Şıklar:
A. ses dalgalarının elektrik yükü
B. ses dalgalarının hareket ettiği yön
C. her bir ses dalgası tarafından salınan enerji miktarı
D. sesin içinden geçtiği malzemenin türü",sesin içinden geçtiği malzemenin türü,C. her bir ses dalgası tarafından salınan enerji miktarı.,False
"Bir öğrenci Newton'un ikinci hareket yasasını, bir cisme etki eden kuvveti değiştirerek ve ortaya çıkan ivmeyi gözlemleyerek araştırıyor. Eğer cisim üzerindeki kuvvet dört kat artırılırsa, ivme ne kadar artar?
Şıklar:
A. 2 kez
B. 4 kez
C. 8 kez
D. 16 kez",4 kez,"B. Buhar
Soru: Bir dizi olayın neden-sonuç ilişkisini anlamak için, hangi tür düşünce sürec",False
"Monica bahçesinde sebze bitkileri yetiştiriyor. Bitkilerin yapraklarında delikler var ve sağlıksız görünüyorlar. Monica bu sorunu çözmek için ilk olarak hangi görevi yapmalıdır?
Şıklar:
A. Toprağa gübre ekleyin.
B. Bahçeyi daha sık sulayın.
C. Bahçeye farklı sebzeler ekin.
D. Hasarın kaynağını belirlemek için bitkileri gözlemleyin.",Hasarın kaynağını belirlemek için bitkileri gözlemleyin.,D. Hasarın kaynağını belirlemek için bitkileri gözlemleyin.,False
"Siz Louisiana'da okula gitmek için kalkarken, Dünya'nın diğer ucundaki bir öğrenci yatmaya hazırlanıyor. Bunun sebebi nedir?
Şıklar:
A. Dünya Güneş'in etrafında döner.
B. Dünya kendi ekseni etrafında döner.
C. Güneş kendi ekseni etrafında döner.
D. Ay Dünya'nın etrafında döner.",Dünya kendi ekseni etrafında döner.,"B. Dünya kendi ekseni etrafında döner. (Bu sorunun cevabı, Dünya'nın kendi ekseni etrafında dönerken farklı zaman dilimlerine sahip olması nedeniyle ortaya çıkıyor.)",False
"Thomas Edison büyük olasılıkla ampulü ___ kullanarak bulmuştur.
Şıklar:
A. yanan mumlar
B. atomik modeller
C. yansıyan ışık
D. bilimsel yöntem",bilimsel yöntem,D. bilimsel yöntem.,False
"Bitkileri ve çimleri sabahın erken saatlerinde sulamak neden su tasarrufu yapmanın bir yoludur?
Şıklar:
A. Sabahları her zaman daha fazla su vardır.
B. Sabah serinliğinde daha az miktarda su buharlaşır.
C. Sabah kullanılan su öğleden sonra kullanılmak üzere geri dönüştürülebilir.
D. Çim sadece sabahları su emebilir.",Sabah serinliğinde daha az miktarda su buharlaşır.,B. Sabah serinliğinde daha az miktarda su buharlaşır.,False
"Bir mühendis, şiddetli yağışlar olması durumunda bir şehirdeki hangi bölgelerin sular altında kalabileceğini analiz etmektedir. Bu analiz için aşağıdaki haritalardan hangisini kullanmak en iyisidir?
Şıklar:
A. şehir içi otobüslerin güzergahlarını gösteren bir harita
B. sokakların yerlerini gösteren bir harita
C. evlerin yerlerini gösteren bir harita
D. zemin yüzeylerinin yüksekliklerini gösteren bir harita",zemin yüzeylerinin yüksekliklerini gösteren bir harita,D. zemin yüzeylerinin yüksekliklerini gösteren bir harita.,False
"Bir okul tüm ampullerini yeni bir ampul türüyle değiştirdi. Yeni ampuller daha az enerji kullanıyor. Yeni ampuller büyük olasılıkla çevreye nasıl yardımcı olacak?
Şıklar:
A. Işık kirliliği miktarı azalacaktır.
B. Okuldaki klima daha az çalışacaktır.
C. Elektrik üretmek için daha az doğal kaynak kullanılacak.
D. Okulun elektrik faturasından tasarruf edilecektir.",Elektrik üretmek için daha az doğal kaynak kullanılacak.,D. Okulun elektrik faturasından tasarruf edilecektir.,False
"Azot döngüsünde, azot aşağıdaki yollarla doğrudan atmosferden litosfere geri dönebilir
Şıklar:
A. yıldırım.
B. hava kirliliği.
C. yoğuşma.
D. hücresel solunum.",yıldırım.,A. yıldırım.,False
"Florida Keys açıklarındaki sular kirlenmektedir. Bu kirlilik Keys'de bulunan çok sayıdaki deniz ekosistemini etkilemektedir. Hangi eylem su kirliliğini büyük olasılıkla azaltabilir?
Şıklar:
A. kompostun çimler ve bahçeler için gübre olarak kullanılması
B. çamaşır makinelerinden çıkan suyun çimleri sulamak için kullanılması
C. petrol ürünleri kullanmak üzere tasarlanmış araçlar kullanmak
D. daha fazla plastik şişe kullanmak ve bunları çöplüklere atmak",kompostun çimler ve bahçeler için gübre olarak kullanılması,A. kompostun çimler ve bahçeler için gübre olarak kullanılması.,False
"Bir araştırma ekibi yeni bir hayvan türü bulur. Araştırma ekibinin hayvan hakkında öğrendiği bilgiler, bilimi en iyi hangi yolla ilerletecektir?
Şıklar:
A. Yerel televizyon kanallarına bir basın açıklaması gönderilmesi.
B. Bilim camiasına bilgi sunulması.
C. Bilimsel bulguların öğrencilerle tartışılması.
D. Yerel gazetenin editörüne bir mektup yazılması.",Bilim camiasına bilgi sunulması.,B. Bilim camiasına bilgi sunulması.,False
"Hangi ifade odunun neden yenilenebilir bir enerji kaynağı olarak kabul edildiğini ve kömürün edilmediğini en iyi şekilde açıklar?
Şıklar:
A. Odun bulmak kömürden daha kolaydır.
B. Odun, birim kütle başına kömürden daha az karbon içerir.
C. Odun, kömür formlarından daha hızlı büyür.
D. Odun, birim kütle başına kömürden daha az depolanmış enerjiye sahiptir.","Odun, kömür formlarından daha hızlı büyür.","D. Odun, birim kütle başına kömürden daha az depolanmış enerjiye sahiptir.",False
"Orak hücreli anemi, kırmızı kan hücresinin şeklini etkileyen bir durumdur. Etkilenmemiş bir birey AA genotipi ile temsil edilebilir. Etkilenmiş bir birey SS genotipi ile temsil edilebilir. Taşıyıcı olan bireyler AS genotipine sahiptir. Orak hücre anemisinin en iyi tanımı hangisidir?
Şıklar:
A. çoklu aleller
B. tamamlanmamış hakimiyet
C. homozigot çekinik
D. heterozigot baskın",tamamlanmamış hakimiyet,"C. Rüzgar
Soru: Aşağıdaki seçeneklerden hangisi, bir kayanın fiziksel özelliklerini değiştiren bir süreçtir",False
"Radyo dalgalarının hızı kızılötesi dalgaların hızına kıyasla nasıldır?
Şıklar:
A. Radyo dalgaları daha hızlı hareket eder.
B. Kızılötesi dalgalar daha hızlı hareket eder.
C. İkisi de aynı hızda hareket eder.
D. Dalga hızı frekanslarına göre değişir.",İkisi de aynı hızda hareket eder.,A. Radyo dalgaları daha hızlı hareket eder.,False
"İnsan beyninin glikoza mutlak ihtiyacı vardır. Glikoz mutlak bir gereksinimdir çünkü beyin başka hiçbir enerji kaynağını kullanamaz. Diğer organizmalar genellikle belirli enerji kaynakları için mutlak gereksinimlere sahiptir. Hangi protistin güneş ışığı için mutlak bir gereksinimi olmasını beklersiniz?
Şıklar:
A. Volvox
B. Amip
C. Öglena
D. Paramesyum",Volvox,"D. Fotosentez
Soru 14: Aşağıdaki organizmalardan hangisi, besin zincirinde ilk basamakta yer alır?
Şıklar:
A. Bakteriler",False
"Bir öğrencinin bir litre tüyü ve bir litre demir çivisi vardır. Hangi ifade iki örneğin kütlelerini en iyi karşılaştırır?
Şıklar:
A. Kitleler bir denge olmadan karşılaştırılamaz.
B. Tüylerin kütlesi çivilerin kütlesinden daha azdır.
C. Tüylerin kütlesi çivilerin kütlesiyle aynıdır.
D. Tüylerin kütlesi çivilerin kütlesinden daha fazladır.",Tüylerin kütlesi çivilerin kütlesinden daha azdır.,D. Tüylerin kütlesi çivilerin kütlesinden daha fazladır.,False
"Bir elektrik devresi kurarken, öncelikle hangi güvenlik önlemi alınmalıdır?
Şıklar:
A. yeni bir pil kullanın
B. lastik eldiven giyin
C. elektrik kablosunu temizleyin
D. tüm talimatları okuyun",tüm talimatları okuyun,D. tüm talimatları okuyun.,False
