question,true_answer,predicted_answer,is_correct
"Brandon'ın iPhone'u, Ben'in iPhone'undan dört kat daha yaşlı. Ben'in iPhone'u, Suzy'nin iPhone'undan iki kat daha yaşlı. Eğer Suzy'nin iPhone'u 1 yaşındaysa, Brandon'ın iPhone'u kaç yaşında?",8,16,False
"Rayna'nın Kassidy'den 60 dolar fazlası var ve Kassidy'nin parası Aurelia'nınkinin 3/4 kadar. Eğer Aurelia'nın 120 doları varsa, paralarını birleştirip aralarında eşit olarak paylaştırmaya karar verdiklerinde her birinin ne kadar parası olur?",120,"80, 80, 120, 60, 80, 120, 160, 120, 240, 54, 20, 60, 40, 120, 120, 80, 60, 100, 120, 60, 20, 40, 40, 40, 40, 80, 120, 100, 80, 80, 80, 120, 40, 40, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20,",False
Annika kasaba fuarına 50 dolar getirdi. Bunun yarısını yiyecek ve atıştırmalıklara harcadı ve ek olarak gezinti için 10 dolar daha harcadı. Kaç doları kaldı?,15,20,False
Bir elektronik satıcısı her biri 700 dolardan 5 telefon satın aldı ve satıcıya 4000 dolarlık banknotlarla ödeme yaptı. Satıcı para üstü olarak ne kadar geri verecek?,500,2800.00,False
KozyInn Motel'de 90 oda bulunmaktadır. Temizlik ekibinin her odayı temizlemesi 20 dakika sürmektedir. Odaların yarısını temizlemek kaç saat sürer?,15,9.0,False
"Leo çıkartma koleksiyonu yapıyor. İki yıl önce koleksiyonunda 100 çıkartması vardı. Geçen yıl Leo 50 çıkartma topladı. Bu yıl, önceki yıla göre iki kat fazla çıkartma topladı. Leo'nun koleksiyonunda toplam kaç çıkartma var?",250,200,False
Lori 320 dolarlık bir çift ayakkabı ve 32 dolarlık uyumlu bir kemer almak istiyor. Yarı zamanlı işi ona saat başına 8 dolar ödüyor. Alışverişini yapabilmek için kaç saat çalışması gerekecek?,44,37.5,False
"Eğer 6 patates ile 36 hash brown yapılıyorsa, 96 patates ile kaç hash brown yapabilirsiniz?",576,"110
Soru:",False
"Verna meyve yemeyi sever. Üç elma için her biri 1,50 dolardan, beş portakal için her biri 0,80 dolardan ve altı şeftali için her biri 0,75 dolardan aldı. Eğer 20 dolar verdiyse, ne kadar para üstü almıştır?",7,8.75,False
"Dört öğrenci bir masa oyununda toplam 251 puan aldı. Naomi 68 puan aldı. Yuri, Naomi'nin aldığı puanların yarısından 10 fazla puan aldı ve Brianna, Naomi'den 17 puan fazla aldı. Jojo kaç puan aldı?",54,"İlk bölümün başlangıç ve bitiş zamanları, ikinci bölümün başlangıç ve bitiş zamanları. (Verilen bilgilerden son",False
"Bennet bir çiftçidir. Patlıcanlarının 20 tanesini her biri 3 dolardan satıyor. Ayrıca satabileceği 25 tane mısır koçanı da var. Eğer Bennet toplamda 135 dolar kazanmak istiyorsa, her bir mısır koçanını kaç dolardan satmalıdır?",3,6.00,False
"Yeni bir programın ilk ayda 60 indirilmesi oldu. İkinci aydaki indirme sayısı, ilk aydaki indirme sayısının üç katı kadar oldu, ancak üçüncü ayda %30 azaldı. Programın üç ay boyunca toplam kaç indirilmesi oldu?",366,2850,False
"Jennifer pazardan 12 portakal aldı, üç kızına her birine 2 portakal verdi ve tek oğluna 3 portakal verdi. Jennifer'ın kaç portakalı kaldı?",3,5,False
"Bahati, Azibo ve Dinar, takımlarının 45 puanına katkıda bulundular. Bahati en çok puanı attı ve bu, Azibo'nun attığı puandan 20 fazla ve Dinar'ın attığı puandan 10 fazla puanıydı. Azibo kaç puan attı?",5,"2100
Soru: Bir basketbol takımı 15 maç oynadı. Tak",False
"Mary'nin 30 koyunu var. Onların yarısından her gün 1 kg, diğer yarısından ise her gün 2 kg süt alıyor. Mary her gün toplamda ne kadar süt toplar?",45,70 kg süt.,False
İmma'nın 3 kedisi var. Kedilerini günde iki kez 60 gram kedi maması ile besliyor. 720 gram kedi maması kaç gün yeter?,2,10 gün.,False
John her biri için 3 çocuğuna 2'şer çift ayakkabı alır. Her biri 60 dolar. Toplamda ne kadar ödedi?,360,3600.00,False
"Timothy'nin George'un sahip olduğu kalemlerin üç katı kadar kalemi var. Sarah'nın Timothy'nin sahip olduğu kalemlerin yarısı kadar kalemi var. Eğer George'un 18 kalemi varsa, Sarah'ın kaç kalemi vardır?",27,27.,False
"Walter mağazadan 60 tane elma aldı. Bunların 2/5'ini yedi ve kalan miktarın %25'ini kız kardeşine verdi. Eğer kalan elmaları amcasına her biri 3 dolar olacak şekilde sattıysa, ne kadar para aldı?",81,36.00,False
Altı kişilik bir ailede (2 yetişkin ve 4 çocuk) bir karpuz her yetişkinin payının her çocuğunkinin iki katı olacak şekilde bölünecektir. Her yetişkin karpuzun yüzde kaçını alır?,25,50.000000000000006000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,False
Mark şirketi için 12 araçlık bir filo satın alır. Her araç 20.000 dolara satılır. Arabalar için %10 vergi öder ve ardından her biri için kayıt için başka 1000 dolar öder. Her şey için toplam ne kadar öder?,276.000,3360000.00,False
Jon'un arabası her 1000 milda bir ayara ihtiyaç duyar. Günde 100 mil sürüyor ve ay 30 gün sürüyor. Bu süre zarfında kaç tane ayara ihtiyacı var?,3,"9.5 → 10 (yaklaşık) çünkü 1000 milde bir ayara ihtiyaç duyuyor. Günde 100 mil sürüyor, yani 100 * 30 = 3000 mil sürüyor. Bu 3000 mil 3 kez 1000 mil ve 500 mil kaldı. Yani 3 ayara ihtiyacı var ve 500 mil için 0,5 ayara ihtiyacı var, bu da 0,5 ≈ 1 olarak düşünebiliriz. Yani 3 + 1 = 4 ayara ihtiyacı var. Ancak bu 1000 milde bir ayara ihtiyaç duyduğu için 10'a yuvarlıyoruz.",False
"Hallie'nin dans pratikleri Salı günleri 1 saat, Perşembe günleri ise 2 saat sürüyordu. Cumartesi günleri, Salı akşamki sınıfın iki katı sürecek dans pratikleri oluyordu. Haftada kaç saat dans pratikleri yapıyordu?",5,9,False
Bir restoranda 4 ayaklı 40 masa ve 3 ayaklı 50 masa bulunmaktadır. Restoranın masalarının toplam ayak sayısını hesaplayın.,310,4900 ayak.,False
"Restoranın 170 normal sandalyesi ve 23 bebek sandalyesi var. Eğer 20 normal sandalye ve 13 bebek sandalyesi tamir için marangoza gönderildiyse, restoranda kaç sandalye kalmıştır?",160,153,False
"Tom bir CD'yi 4 dolara ve bir kulaklık seti aldı. Toplamda 48 dolar ödedi. Kulaklık setini almamaya karar verseydi, Tom kaç tane daha CD alabilirdi?",11,10,False
"Jerry'nin bir sürü tavuğu var. Kırmızı tavuklar günde 3 yumurta, beyaz tavuklar ise günde 5 yumurta yapar. Jerry her gün 42 yumurta toplar. Eğer kırmızı tavuklardan iki fazla beyaz tavuğu varsa, Jerry'nin kaç kırmızı tavuğu vardır?",4,7,False
Charmaine 12 yıl sonra 16 yaşında olacak. 4 yıl sonra kaç yaşında olacak?,8,20,False
Jordan'ın bez kullanan 2 çocuğu var. Her çocuk günde 5 kez bez değiştirilmesi gerekiyor. Jordan'ın eşi bezlerin yarısını değiştiriyor. Jordan günde kaç tane bez değiştirir?,5,"1,5
Soru 16: Bir arabanın saatte 60 km hızla gittiği göz önüne alındığında, 2 saatlik yolculukta kat edilen mesafe nedir?
Cevap",False
"Zencefil ve Amy her ikisi de 100'er parça Halloween şekerlemesiyle başlarlar. Zencefil günde 4 parça yerken, Amy günde 3 parça yer. İki hafta sonra Amy'nin ne kadar fazla şekerlemesi olur?",14,14,True
"Regina geçen yıl 9 roman yazdı. Eğer bu, bu yıl yazdığı romanların sayısının 3 çeyreği ise, bu yıl kaç roman yazmıştır?",12,"12.5 -> 13 (çünkü bir kitap 0,5'lik bir kesri olamaz) -> 12, 13 ve 12'nin ortalaması 12.5, yani 12.5'in 3 katı 12'dir. Yani Regina bu yıl 12 roman yazmıştır.",False
"Yarın, Mia'nın restoranında bir etkinliğe 42 yetişkin ve 15 bebek katılacak. Restoranda, yüksek sandalyelerin beş katı kadar normal sandalye bulunmaktadır. Eğer 8 yüksek sandalye varsa, Mia'nın kaç tane daha sandalye temin etmesi gerekiyor?",9,"336
Soru 16: Bir ç",False
"Eğer Marcy aynı şirkette 40 yıl çalışırsa, yıllık 50.000 dolar emekli maaşı alır. 20 yıl sonra, emekli maaşının yıllık değerinin %5'ine hak kazanır. Eğer 30 yıl sonra işi bırakırsa, yıllık emekli maaşı ne olur?",25000,"57.000,00 dolar.",False
"Yasemin'in öğretmeni ödül olarak çıkartma veriyor. Derse katıldığı için 15 çıkartma aldı, ancak oyun zamanında 7 çıkartmasını kaybetti. Ancak öğretmeni, sınıf arkadaşlarına yardım ettiği için ona 5 çıkartma daha verdi. Sonunda kaç çıkartması var?",13,13,True
"Kaboose'da dört kuş var. Sally İki, Granny Red'den üç yaş büyüktür. Granny Red, Sally Dört'ün iki katı yaşındadır. Eğer Sally Dört ile Sally Otuziki aynı yaşta ise ve Sally Otuziki sekiz yaşındaysa, dört kuşun toplam yaşı nedir?",51,64,False
"Shiloh bugün 44 yaşında. 7 yıl sonra, yeğeni yaşının üç katı kadar yaşlı olacak. Yeğeni bugün kaç yaşında?",10,14,False
Dan 3 gül çalısı diker. Her gül çalısında 25 gül bulunmaktadır. Her gülde 8 diken vardır. Toplamda kaç diken vardır?,600,,False
"Her bir graham kraker kolu 8 büyük smore için taban yapar. Bir kutuda 3 kolu vardır. 9 çocuk her biri için 2 smore istiyorsa ve 6 yetişkin her biri için 1 smore yiyecekse, kaç kutu graham krakeri gerekecek?",1,4.5,False
"Belirli bir sınıf seviyesinde öğrencilerin üçte dördünde evde masaüstü bilgisayar var. 20 öğrencinin masaüstü bilgisayarı yoksa, o sınıf seviyesinde toplam kaç öğrenci vardır?",80,320.,False
"Her bir muffin için Svetlana'nın 5 yemek kaşığı un, 3 yemek kaşığı şeker ve 0.25 yemek kaşığı tuz gerekiyordu. Svetlana 16 muffin yapmak için kaç yemek kaşığı kuru malzeme gerekecekti?",132,"108.5 (Un: 16 * 5 = 80, Şeker: 16 * 3 = 48, Tuz: 16 * 0.25 = 4. Dolayısıyla toplam: 80 + 48 + 4 = 108.5)",False
Mike 40 dakika masa tenisi oynar. İlk 20 dakikada 4 puan alır. İkinci 20 dakikada %25 daha fazla puan alır. Toplamda kaç puan aldı?,9,24.5 + 4 = 28.5. 28.5 * 1.25 = 35.875. 35.875'e 40 dakika bölüyoruz. 35.875 / 40 = 0.896875. 0.896875 * 40 = 35.87. Cevap olarak 36 verilmiştir. (Dört ondalık basamağa kadar) 36.0. Cevabınız: 36.0.,False
Bayan Albert'ın sınıfı 12 erkek ve 12 kız öğrenciden oluşmaktadır. Kızların üçte biri ve erkeklerin dörtte biri as takımda. Kaç öğrenci as takımda değil?,17,,False
"Maggie'nin fırını arızalı. 450 dereceye ayarladığında gerçek sıcaklık 468 oluyor. Eğer her tarif için yüzde olarak aynı oranda sapma varsa, tarifi 520 derece istiyorsa fırını kaç dereceye ayarlamalı?",500,482.75,False
"Eğer Martin her gün kahvaltıda Cheerios yerse, haftada 1.25 pound kaybeder. Eğer her gün kahvaltıda donut yerse, haftada 1.75 pound alır. İki kahvaltı seçeneği arasında 5 haftanın sonunda kilo farkı ne olur?",15,4.5 pound.,False
"Eğer Raymond, Sarah'ın yaptığı çamaşırın yarısı kadar çamaşır yaparsa ve Sarah, David'in yaptığı çamaşırın 4 katı kadar çamaşır yaparsa, Sarah 400 pound çamaşır yaptığında Raymond ile David arasındaki çamaşır miktarı farkını hesaplayın.",100,100 pound.,False
"Ronnie'ye 5 dolar verilirken Rissa'ya üç katı kadar verildi. Her biri küçük kız kardeşlerine eşit miktarda para verdikten sonra, Rissa'nın parasının 4/5'i kalmıştır. Ronnie'nin parasında ne kadar kalmıştır?",2,"1,5 dolar.",False
"Trinity dergileri aldığı fiyatın 11/8'i kadar bir fiyata satmaktadır. Eğer dergileri 72 dolar'a aldıysa, karı ne kadardır?",27,63.75 dolar.,False
Google çalışanları günlük bir geziye çıktı. 60 çalışan kapasiteli 4 otobüs kiralandı. 30 çalışan kapasiteli 6 minibüs ve 15 çalışan kapasiteli 10 minibüs. Günlük geziye kaç çalışan katılabilir?,570,3400,False
"İki araba bir otobanda seyahat ediyor. İlk araba saatte ortalama 60 mil hızla giderken, ikinci araba saatte ortalama 70 mil hızla onu geçiyor. Her iki araç da aynı hızla otobanda yol almaya devam ederse, 2 saat sonra aralarında kaç mil mesafe olacak?",20,100.0 mil.,False
"Sarah'nın 9 kitabı var ve Joseph'in Sarah'ın kitaplarının iki katı kadar kitabı vardı, ancak 2 tanesini kaybetti. Joseph şu anda kaç kitaba sahip?",16,16,True
"Su soğukken Ray bir mil yüzmek için 16 dakika harcar. Su ılıkken Ray bir mil yüzmek için iki katı kadar ve üzerine 2 dakika daha fazla zaman harcar. Sıcak bir günde Ray, soğuk bir güne kıyasla 3 mil yüzmek için ne kadar daha fazla zaman harcar?",54,34 dakika.,False
"Tom karısına yıldönümü kaçamağı yapmaya karar verir. Uçak biletleri her biri 5000 dolar. Otel, yoğun bir hafta sonu olduğu için normalden %20 daha pahalı. Normal fiyatı günde 1500 dolar. Eğer orada 3 gün kalırlarsa, gezi toplam ne kadar tutar?",15400,22500 + 5400 + 4500 = 33400,False
Cynthia her gece bir porsiyon dondurma yer. Bir kartonda 15 porsiyon dondurma olan dondurma kartonlarını karton başına 4.00 dolar karşılığında satın alır. 60 gün sonra dondurma için ne kadar harcama yapmış olacak?,16,240.0,False
Bir hastanenin 1000 yataklık kapasitesi var ve 1/5'i dolu. Koronavirüs salgını nedeniyle her gün 50 hasta hastaneye kabul edilmektedir. İki hafta sonra hastanede toplam boş yatak sayısını hesaplayın.,100,3000 - (50 * 14) = 3000 - 700 = 2300.,False
"Bay Smith'in iki çiftliği var, Çiftlik X ve Çiftlik Y. Çiftlik X'te 55 keçisi ve Çiftlik Y'de 45 keçisi var. Çiftlik X'ten 10 keçi sattı ve Çiftlik Y'den iki kat fazla keçi sattı. Her iki çiftlikte toplam kaç keçi kaldı?",70,"50, 30, 85, 25, 85, 72, 31, 6, 2, 34, 20, 45, 55, 10, 35, 45, 55, 85, 20, 35, 65, 30, 70, 85, 60, 45, 70, 55, 10, 45, 65, 85, 35, 50, 60, 85, 30, 20, 65, 55, 35, 40, 55, 20, 50, 85, 70, 55, 65, 20, 45, 60, 35, 70, 85, 50, 65, 25, 85, 35, 20, 60, 85, 40, 55, 35, 70, 85, 50, 60, 65, 85, 25, 50, 70, 85, 55, 40, 70, 60, 85, 50, 30, 85, 40,",False
Pazartesi günü Walt 4 mil yürüdü. Salı günü Pazartesi günü yürüdüğü millerin altı katı kadar yürüdü. Pazartesi'den Çarşamba'ya kadar toplamda 41 mil yürüdü. Çarşamba günü kaç mil yürüdü?,13,20.5.,False
"Emily'nin Amy, Jackson, Corey ve James adında 4 çocuğu var. Amy, Jackson'dan 5 yaş büyük ve Corey'den 2 yaş küçük. Eğer James 10 yaşında ve Corey'den 1 yaş küçükse, Jackson kaç yaşında?",4,12,False
Tim her gün işte telefonlara yanıt vererek 6 saat geçiriyor. Bir çağrıyla ilgilenmesi 15 dakika sürüyor. 5 günlük iş haftası boyunca kaç çağrıyla ilgilenir?,120,9000.0,False
"James haftada 5 gün günde 12 mil koşar. Eğer saatte 10 mil koşarsa, haftada kaç saat koşar?",6,20,False
Lani 55 kurabiye pişirdi. 5 tanesini yedi ve geri kalanını eşit olarak beş kavanoza yerleştirdi. Her kavanozda kaç kurabiye vardı?,10,"11, 11, 11, 11, 11.",False
"Bob, tarih projesi için Washington Anıtı'nı yeniden yaratmak için 56 dondurma çubuğuna ihtiyaç duyduğunu düşünüyor. En sevdiği dondurmalar kutuda 8 adet ve her kutu 2.00 dolar. Bob'un projesini yapmak için ne kadar ödemesi gerekecek?",14,56 * 2 = 112 $,False
Peter her biri 0.25 dolardan 20 adet dondurma çubuğu satın aldı. Ayrıca her biri 0.50 dolardan 4 adet dondurma aldı. Toplamda kaç dolar ödedi?,7,16.75,False
"Lorie saat başına 10 dolar kazanıyor. Karen, Lorie'nin kazancının iki katını kazanıyor. Karen günde 3 saat çalışırsa iki günde ne kadar kazanır?",120,2400.00.,False
Brenda yılda orijinal miktarın üç çeyreği oranında basit faiz biriktiren bir plana 300 dolar yatırdı. 3 yıl sonra toplamda ne kadarı olacak?,975,397.5,False
"Her ay Madeline, köpeği için yiyecek, ödül maması ve ilaç almak zorunda. Yiyecek haftalık 25 dolar. Ödül maması aylık 20 dolar. İlaç aylık 100 dolar. Eğer bir ayda 4 hafta varsa, Madeline köpeği için yılda ne kadar para harcar?",2640,"30
Soru 16: Bir çiftçinin 12 tavuğu vardır. Her tavuğun 3 yumur",False
"Bir salgın on kişiyi enfekte eder. Her gün, her enfekte olan kişi altı başka kişiyi enfekte eder. Üç gün sonra kaç kişi enfekte olmuş olur?",3430,1087.,False
"Jana'nın yavrularının üçte ikisi Pomeranian. Pomeranianların üçte biri dişi. Eğer 6 dişi Pomeranian varsa, Jana'nın kaç yavrusu var?",27,18,False
"Jame 5 yıl içinde 27 yaşına girecek. 8 yıl sonra kuzeni, onun yaşının iki katından 5 yaş daha küçük olacak. Şu anda ikisinin yaşları arasında kaç yıl var?",25,21 yıl.,False
"Üç genç hafta sonu futbol oynuyor. İlk genç olan Richie, Mark'tan 20 fazla gol attı ve Anna'dan 45 fazla gol attı. Eğer Richie 80 gol attıysa, üç genç toplam kaç gol attı?",175,155,False
Castle bu hafta 3 kutu Coco Crunch ve 5 kutu Fruit Loops aldı. Geçen hafta 4 kutu mısır gevreği almıştı. Bu hafta geçen haftaya göre kaç kutu daha fazla mısır gevreği aldı?,4,2,False
"Bir tıbbi doz için, Saanvi bir ilacın 14 mL'sini ikinci ilacın üç katı miktarıyla karıştırmak zorundaydı. 8 dozda kaç mL ilaç olurdu?",448,3928.8,False
John'un her birinde 3 yatak odası olan 2 evi var. Her yatak odasında 2 pencere var. Yatak odaları dışında her evde 4 ekstra pencere var. Evlerde toplam kaç pencere var?,20,48,False
"Köpek Kulübesi 3 Alman Çoban Köpeği ve 2 Bulldog barındırmaktadır. Eğer bir Alman Çoban Köpeği günde 5 kilogram, bir Bulldog ise günde 3 kilogram köpek maması tüketirse, bir haftada kaç kilogram köpek mamasına ihtiyaçları olacak?",147,"8

Soru: Bir dikdörtgenin alanı 48 metrekare",False
"Jamaal spor salonunda. 8 poundluk bir ağırlık kullanıyor. Kullandığı ağırlığı %50 artırıyor. Bu onun için çok ağır oluyor, bu yüzden bundan iki pound daha hafif bir ağırlık kullanıyor. Şimdi kaç pound ağırlık kullanıyor?",10,12.4,False
"Shelly'nin 3 çocuğu tüm gün su parkında geçirdi. Mitchel su kaydırağında 30 kez kaydı. Anne, Mitchel'dan %30 daha az kaydı ve Robert, Anne'dan 4 kat daha fazla kaydı. Robert su kaydırağında kaç kez kaydı?",84,72.0,False
"Wendy, 6 sıra ve 6 sütundan oluşan bir raf sistemine, kitapların iki katının 20 fazlasını yerleştirmek istiyor. Görevini tamamlamak için kaç kitap taşıması gerekecek?",92,1800,False
James ayda 2 çift ayakkabı alır. Yılda ayakkabılara 2640 dolar harcar. Her çift ayakkabı için ortalama ne kadar öder?,110,120.0,False
"Cole bahçeye Paskalya yumurta avı için 3 düzine yumurta sakladı. Lamar 5 yumurta bulur. Stacy, Lamar'dan iki kat fazla bulur. Charlie, Stacy'den 2 eksik bulur. Ve Mei, Charlie'nin bulduğunun yarısı kadar bulur. Bahçede hala kaç yumurta saklı?",9,18,False
"Miguel her hafta çizimleri için 2 bloknot kağıt kullanıyor. Bir bloknot kağıtta 30 yaprak kağıt varsa, her ay kaç yaprak kağıt kullanır?",240,1200,False
1 litre meyve suyu yapmak için Sam'in 5 kilogram portakala ihtiyacı var. Her kilogram portakalın fiyatı 3 dolar. Sam 4 litre meyve suyu yapmak için ne kadar para harcamalıdır?,60,1200,False
"Melanie'nin babası 50 inek ve 20 tavukla bir hayvan çiftliği açıyor. Milkie Cows Limited her gün 20 inek, Broilers Limited ise üç hafta boyunca her gün 10 tavuk getiriyor. Üç hafta sonunda çiftlikteki toplam hayvan sayısı nedir?",700,1500,False
"Jimmy, Ethel'in sahip olduğu paranın iki katından 2 dolar fazla paraya sahip. Eğer Ethel'in 8 doları varsa, Jimmy'nin ne kadar parası var?",18,18,True
"Jean, Mark'tan iki yaş büyüktür. İki yıl önce Mark, Jan'in yaşının yarısından beş yaş daha büyüktü. Eğer Jan 30 yaşındaysa, Jean kaç yaşındadır?",23,34,False
"Lily, David ve Bodhi birlikte 43 böcek topladı. Lily, David'den 7 fazla buldu. David, Bodhi'nin bulduğunun yarısını buldu. Lily kaç böcek buldu?",16,19,False
"John 2 dolara süt, 3 dolara yumurta, 3 dolara ampul, 3 dolara fincan ve 4 dolara hamamböceği tuzakları alıyor. Tüm gıda dışı ürünlerde %10 vergi varsa, her şeyin toplam maliyeti ne kadar oldu?",16,39.4,False
"Robert'ın 3 pound şekerlemesi, Cindy'nin 5 pound şekerlemesi ve Aaron'ın Halloween'den sonra 4 pound şekerlemesi vardı. Eğer şekerlemelerini birleştirip eşit olarak paylaşmaya karar verirlerse, her birinin kaç pound şekerlemesi olur?",4,6.0,False
"Kiralık olan 20 arabanın 12'si otomatik vites, 4'ü manuel vites ve geri kalanı yarı otomatik. Arabaların yüzde kaçı yarı otomatik?",20,20.,False
"Larry bir grup arkadaş için mantı yaptı. Aralarında Larry dahil 8 erkek ve 6 kadın var. Her erkek, her kadından 1 fazla mantı yedi. Her kadın 3 mantı yediğine ve artan mantı olmadığına göre, Larry kaç mantı yaptı?",50,42,False
Yazı başlatmak için Jolene arkadaşlarıyla su balonu savaşı yapıyor. Paket başına 30 balon olan 10 paket balon dolduruyorlar. Öğleden sonra sonunda 12 balon kaldı. Kaç balon attılar?,288,360 balon.,False
"Susan yılda 12 sayı gönderen 3 dergi sipariş eder. Yılda 6 sayı gönderen 1 dergisi var. Son dergisi, 6 sayı gönderen derginin 4 katı kadar sayı gönderir. Susan her yıl kaç dergi alır?",66,38,False
Paul'un 52 bilyesi var. Arkadaşı ona 28 bilye daha verdi. Sonra bilyelerinin 1/4'ünü kaybetti. Paul'un kaç bilyesi kaldı?,60,42.,False
Craig'in iki tane yirmi dolarlık banknotu var. Altı tane su tabancasını her biri 2 dolardan alıyor. Ayrıca her biri 3 dolardan 3 paket su balonu alıyor. Geriye ne kadar parası kalır?,19,8.00 $,False
"Joelle'nin balkonunda 5 orkide ve 4 Afrika papatyası var. Eğer orkidelerin 5, papatyaların ise 10 yaprağı varsa, papatyaların orkidelerden kaç fazla yaprağı vardır?",15,5,False
Claire her sabah kahvaltısı için 3 yumurtalı omlet yapar. 4 haftada kaç düzine yumurta yer?,7,48,False
"Juan komşusu Herb'a evinin ne kadar değerli olduğunu sordu. Herb, ev için 76.000 dolar ödediğini söyledi. Eğer Juan'ın evi Herb'inkinden %30 daha az pahalıysa, iki evin toplam değerini hesaplayın.",129200,129.200.,False
Jim televizyon izlemek için 2 saat harcar ve sonra yatağa gitmeye karar verir ve yarısı kadar süre okur. Bunu haftada 3 kez yapar. 4 haftada televizyon izlemek ve okumak için ne kadar süre harcar?,36,48 saat.,False
"Aleena ayda 140 dolar ücretlendiren bir yayın servisine abone oldu. Yayın şirketi yılın ilk yarısında başlangıç ücretini aldı ve yılın diğer yarısında %10 daha az ücretlendirdiyse, yıl sonunda yayın servisine ödediği toplam tutarı hesaplayın.",1596,8400.0,False
"Nancy gecikmiş kitaplarını kütüphaneye geri getiriyor. 8 kitap başına 50 sent borçlu, ayrıca en az bir kitabı bir haftadan fazla geciktiği için sabit 2 dolar ceza ödemek zorunda. Toplamda ne kadar ödemesi gerekiyor?",6,"6,20.",False
"Mason havuç yemeyi sever. Hafta içi her gün 4 havuç ve Cumartesi ile Pazar günleri her gün 5 havuç yerse, bir haftada kaç havuç yer?",30,36,False
"Carrie'nin halası tarafından öğle yemeği için kullanması için on tane yirmilik ve 140 çeyrek verildi. Tüm çeyrekleri ve yirmiliklerin 3/5'ini harcarsa, öğle yemeği için ödediği toplam para miktarını hesaplayın.",155,52.5 + 60 = 112.5 dolar.,False
"İki arkadaş çöp oyunu oynuyorlar. Oynarken, 9 kırmızı çubuk olduğunu ve kırmızılardan 5 fazla mavi çubuk olduğunu fark ettiler. Ayrıca, sarı çubukların sayısı mavi çubuklardan 3 eksik. Toplamda kaç çubukları var?",34,"25, 17, 14, 25, 25, 14, 14, 14, 25, 26, 14, 16, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18,",False
"Janey'nin Sally'nin sahip olduğu kitap sayısının iki katından 3 fazla kitabı var. Eğer Janey'nin 21 kitabı varsa, Sally'nin kaç kitabı vardır?",9,12,False
"Carly'nin 80 kartı vardı, kartların 2/5'inde A harfi bulunuyordu, kalanların 1/2'sinde B harfi, geri kalanların 5/8'inde C harfi vardı ve diğerlerinde D harfi bulunuyordu. Kaç kartın üzerinde D harfi vardı?",9,10,False
"Madeline ve onun ev arkadaşı Keenan, market alışverişinin masrafını paylaşıyorlar. Toplamda, ayda yaklaşık 400 dolar harcıyorlar. Dört haftalık bir ayda, Madeline masrafın %60'ını ödediğine göre, Keenan haftada kaç dolar harcıyor?",40,30.5,False
Bobby ofiste her gün 30 dakikalık öğle yemeği ve 2 kez 15 dakikalık mola kullanıyor. 5 gün sonunda öğle yemekleri ve molaları toplam kaç saat eder?,5,8.5 saat.,False
"Bir anne alışverişe gider. 4.20 dolarlık kakao, 9.45 dolarlık çamaşır deterjanı ve 1.35 dolarlık bir paket makarna alır. 20 dolar öder. Kasiyer ne kadar para üstü verir?",5,3.60,False
"Denise ve Daniel aynı kitabı okuyorlar. Dün Denise 10 sayfa okurken Daniel 13 sayfa okudu. Bugün Denise, Daniel'ın dün okuduğu sayfadan 5 fazla sayfa okudu, Daniel ise bugün hiç sayfa okuyamadı. Denise, Daniel'dan kaç sayfa fazla okudu?",15,8,False
"Mary ve John geçen hafta sonu evlendiler. Kilisenin dışında 20 özel araba ve 12 otobüs park etmişti. Tören sonrasında her otobüs 35 kişi, her araba ise 3 kişi taşıdı. Kilisenin içinde kaç kişi vardı?",480,705,False
